ProcurementID,PONumber,DateKey,SupplierKey,ProductKey,PlantKey,OrderedQuantity,ReceivedQuantity,QuantityVariance,UnitCost,PurchaseAmount,FreightCost,TaxAmount,TotalProcurementCost,LeadTimeDays,DeliveryDelayDays,FillRatePct,QualityAcceptancePct,SupplierRating,SupplierPerformanceScore,OrderStatus,PaymentStatus
175,PO-2023-000175,20230110,4,7,2,3925,3900,25,188,733200,24348.98,58656.0,816204.98,14,1,99.37,98.1,4.9,97.77,Partial,Pending
176,PO-2023-000176,20230110,4,8,2,10115,9974,141,365,3640510,117586.14,291240.8,4049336.94,14,2,98.61,98.62,4.9,96.46,Partial,Paid
177,PO-2023-000177,20230110,5,9,3,5298,5157,141,240,1237680,60740.52,99014.4,1397434.92,16,1,97.35,97.35,4.8,96.76,Partial,Pending
178,PO-2023-000178,20230110,5,10,3,5949,5904,45,510,3011040,137213.82,240883.2,3389137.02,16,3,99.26,99.44,4.8,95.77,Partial,Pending
179,PO-2023-000179,20230110,6,12,3,15696,15159,537,890,13491510,560727.7,1079320.8,15131558.5,19,0,96.58,99.04,4.7,98.42,Partial,Paid
180,PO-2023-000180,20230110,7,13,4,2358,2267,91,1350,3060450,124046.12,244836.0,3429332.12,18,6,96.17,97.15,4.8,90.02,Partial,Paid
181,PO-2023-000181,20230110,8,14,4,6446,6263,183,1880,11774440,270262.18,941955.2,12986657.38,22,2,97.17,98.53,4.6,95.92,Partial,Paid
182,PO-2023-000182,20230110,9,15,4,2022,1937,85,2450,4745650,137547.84,379652.0,5262849.84,23,0,95.83,96.12,4.5,96.99,Partial,Pending
183,PO-2023-000183,20230110,10,16,5,630,600,30,620,372000,11440.45,29760.0,413200.45,24,0,95.28,97.72,4.8,97.44,Partial,Paid
184,PO-2023-000184,20230110,12,18,5,10871,10551,320,4,42204,1707.32,3376.32,47287.64,18,1,97.06,96.72,4.8,96.41,Partial,Paid
185,PO-2023-000185,20230110,13,19,6,3629,3558,71,18,64044,2015.87,5123.52,71183.39,17,0,98.05,98.73,4.9,98.81,Partial,Pending
186,PO-2023-000186,20230110,14,20,6,2800,2680,120,26,69680,2357.59,5574.4,77611.99,21,2,95.72,97.02,4.5,94.81,Partial,Pending
187,PO-2023-000187,20230110,15,21,7,5471,5200,271,15,78000,3442.84,6240.0,87682.84,20,1,95.05,99.6,4.6,96.86,Partial,Paid
188,PO-2023-000188,20230110,16,22,8,2890,2809,81,34,95506,2900.23,7640.48,106046.71,19,0,97.21,98.35,4.8,98.36,Partial,Pending
189,PO-2023-000189,20230111,1,1,1,27851,27094,757,82,2221708,64570.94,177736.64,2464015.58,18,0,97.28,100.0,4.9,99.05,Partial,Pending
190,PO-2023-000190,20230111,1,2,1,4216,4055,161,108,437940,16272.83,35035.2,489248.03,18,0,96.19,98.3,4.9,97.98,Partial,Pending
191,PO-2023-000191,20230111,2,4,1,11699,11686,13,176,2056736,81748.87,164538.88,2303023.75,21,0,99.89,97.1,4.7,98.8,Partial,Paid
192,PO-2023-000192,20230111,3,5,2,8207,8138,69,248,2018224,95034.23,161457.92,2274716.15,20,2,99.16,99.1,4.6,96.85,Partial,Paid
193,PO-2023-000193,20230111,3,6,2,1291,1240,51,215,266600,6852.68,21328.0,294780.68,20,1,96.1,97.0,4.6,96.18,Partial,Paid
194,PO-2023-000194,20230111,4,7,2,5671,5415,256,188,1018020,39523.35,81441.6,1138984.95,14,0,95.49,96.16,4.9,96.88,Partial,Pending
195,PO-2023-000195,20230111,4,8,2,16648,16298,350,365,5948770,249674.59,475901.6,6674346.19,14,1,97.9,96.36,4.9,96.56,Partial,Pending
196,PO-2023-000196,20230111,5,9,3,340,335,5,240,80400,2031.64,6432.0,88863.64,16,1,98.74,96.53,4.8,96.92,Partial,Pending
197,PO-2023-000197,20230111,5,10,3,5840,5694,146,510,2903940,81820.89,232315.2,3218076.09,16,0,97.51,96.66,4.8,97.79,Partial,Pending
198,PO-2023-000198,20230111,6,11,3,3494,3449,45,148,510452,15395.98,40836.16,566684.14,19,1,98.73,96.46,4.7,96.89,Partial,Paid
199,PO-2023-000199,20230111,6,12,3,304,300,4,890,267000,7147.17,21360.0,295507.17,19,1,98.77,98.71,4.7,97.8,Partial,Pending
200,PO-2023-000200,20230111,7,13,4,9345,9048,297,1350,12214800,534036.66,977184.0,13726020.66,18,0,96.83,96.06,4.8,97.31,Partial,Paid
201,PO-2023-000201,20230111,8,14,4,5508,5334,174,1880,10027920,425889.25,802233.6,11256042.85,22,1,96.84,97.05,4.6,96.46,Partial,Pending
202,PO-2023-000202,20230111,9,15,4,3863,3690,173,2450,9040500,244226.01,723240.0,10007966.01,23,2,95.54,96.1,4.5,94.38,Partial,Pending
203,PO-2023-000203,20230111,10,16,5,10609,10195,414,620,6320900,138405.66,505672.0,6964977.66,24,3,96.11,99.3,4.8,94.61,Partial,Pending
204,PO-2023-000204,20230111,11,17,5,530,514,16,48,24672,596.9,1973.76,27242.66,15,3,97.04,99.79,4.7,95.13,Partial,Pending
205,PO-2023-000205,20230111,12,18,5,8155,7794,361,4,31176,843.12,2494.08,34513.2,18,0,95.58,98.15,4.8,97.71,Partial,Pending
206,PO-2023-000206,20230111,13,19,6,221,214,7,18,3852,186.75,308.16,4346.91,17,0,96.86,98.79,4.9,98.41,Partial,Pending
207,PO-2023-000207,20230111,14,20,6,2974,2956,18,26,76856,3047.16,6148.48,86051.64,21,2,99.43,99.33,4.5,97.03,Partial,Pending
208,PO-2023-000208,20230111,15,21,7,2254,2144,110,15,32160,1000.69,2572.8,35733.49,20,2,95.16,97.77,4.6,94.92,Partial,Paid
209,PO-2023-000209,20230111,16,22,8,4017,3836,181,34,130424,5291.35,10433.92,146149.27,19,2,95.5,98.18,4.8,95.2,Partial,Pending
210,PO-2023-000210,20230112,1,2,1,6714,6511,203,108,703188,18067.89,56255.04,777510.93,18,8,96.99,96.49,4.9,87.54,Partial,Pending
211,PO-2023-000211,20230112,2,3,1,25475,25045,430,132,3305940,129761.89,264475.2,3700177.09,21,2,98.31,98.39,4.7,96.27,Partial,Paid
212,PO-2023-000212,20230112,2,4,1,4666,4616,50,176,812416,22184.7,64993.28,899593.98,21,3,98.93,96.5,4.7,94.48,Partial,Paid
213,PO-2023-000213,20230112,3,5,2,10724,10632,92,248,2636736,96573.71,210938.88,2944248.59,20,2,99.15,98.35,4.6,96.54,Partial,Paid
214,PO-2023-000214,20230112,3,6,2,9059,8956,103,215,1925540,84067.75,154043.2,2163650.95,20,2,98.87,98.38,4.6,96.46,Partial,Pending
215,PO-2023-000215,20230112,4,7,2,6589,6584,5,188,1237792,44816.07,99023.36,1381631.43,14,0,99.94,99.19,4.9,99.66,Partial,Paid
216,PO-2023-000216,20230112,4,8,2,1186,1178,8,365,429970,10299.54,34397.6,474667.14,14,2,99.33,97.43,4.9,96.24,Partial,Paid
217,PO-2023-000217,20230112,5,9,3,10397,10045,352,240,2410800,60818.18,192864.0,2664482.18,16,0,96.62,96.21,4.8,97.3,Partial,Pending
218,PO-2023-000218,20230112,5,10,3,5460,5218,242,510,2661180,58297.78,212894.4,2932372.18,16,0,95.57,97.79,4.8,97.57,Partial,Pending
219,PO-2023-000219,20230112,6,11,3,2713,2657,56,148,393236,13197.06,31458.88,437891.94,19,0,97.97,96.89,4.7,98.04,Partial,Paid
220,PO-2023-000220,20230112,7,13,4,293,289,4,1350,390150,17950.58,31212.0,439312.58,18,1,98.92,98.09,4.8,97.6,Partial,Pending
221,PO-2023-000221,20230112,8,14,4,510,509,1,1880,956920,20884.55,76553.6,1054358.15,22,5,99.82,97.92,4.6,92.85,Partial,Pending
222,PO-2023-000222,20230112,9,15,4,5808,5716,92,2450,14004200,486058.69,1120336.0,15610594.69,23,0,98.43,99.64,4.5,99.31,Partial,Paid
223,PO-2023-000223,20230112,10,16,5,256,247,9,620,153140,3744.28,12251.2,169135.48,24,2,96.61,96.5,4.8,94.92,Partial,Pending
224,PO-2023-000224,20230112,11,17,5,402,401,1,48,19248,691.32,1539.84,21479.16,15,0,99.97,97.81,4.7,99.12,Partial,Pending
225,PO-2023-000225,20230112,12,18,5,5348,5292,56,4,21168,496.02,1693.44,23357.46,18,0,98.97,98.62,4.8,99.09,Partial,Paid
226,PO-2023-000226,20230112,13,19,6,219,212,7,18,3816,102.48,305.28,4223.76,17,3,97.26,97.36,4.9,94.23,Partial,Pending
227,PO-2023-000227,20230112,14,20,6,4751,4612,139,26,119912,2740.3,9592.96,132245.26,21,1,97.08,97.71,4.5,96.81,Partial,Pending
228,PO-2023-000228,20230112,15,21,7,4763,4751,12,15,71265,2893.69,5701.2,79859.89,20,0,99.77,97.9,4.6,99.08,Partial,Paid
229,PO-2023-000229,20230112,16,22,8,2503,2389,114,34,81226,1859.83,6498.08,89583.91,19,0,95.47,98.96,4.8,98.0,Partial,Paid
230,PO-2023-000230,20230113,1,1,1,911,868,43,82,71176,3466.18,5694.08,80336.26,18,2,95.3,98.25,4.9,95.15,Partial,Paid
231,PO-2023-000231,20230113,1,2,1,9413,9108,305,108,983664,39307.43,78693.12,1101664.55,18,0,96.77,99.0,4.9,98.47,Partial,Paid
232,PO-2023-000232,20230113,2,3,1,13084,12822,262,132,1692504,51704.96,135400.32,1879609.28,21,1,98.0,98.31,4.7,97.38,Partial,Paid
233,PO-2023-000233,20230113,2,4,1,13363,13133,230,176,2311408,61777.8,184912.64,2558098.44,21,1,98.28,96.43,4.7,96.72,Partial,Pending
234,PO-2023-000234,20230113,3,5,2,7139,7054,85,248,1749392,65117.62,139951.36,1954460.98,20,0,98.81,99.23,4.6,99.28,Partial,Paid
235,PO-2023-000235,20230113,3,6,2,11716,11674,42,215,2509910,112654.36,200792.8,2823357.16,20,5,99.65,97.07,4.6,92.45,Partial,Paid
236,PO-2023-000236,20230113,4,7,2,4313,4248,65,188,798624,23375.36,63889.92,885889.28,14,2,98.51,97.36,4.9,95.92,Partial,Paid
237,PO-2023-000237,20230113,4,8,2,30966,30764,202,365,11228860,415351.41,898308.8,12542520.21,14,0,99.35,97.6,4.9,98.81,Partial,Paid
238,PO-2023-000238,20230113,5,9,3,6795,6670,125,240,1600800,33488.28,128064.0,1762352.28,16,1,98.17,98.98,4.8,97.7,Partial,Paid
239,PO-2023-000239,20230113,5,10,3,4544,4412,132,510,2250120,68014.11,180009.6,2498143.71,16,0,97.1,97.48,4.8,97.98,Partial,Pending
240,PO-2023-000240,20230113,6,11,3,182,180,2,148,26640,657.14,2131.2,29428.34,19,2,99.42,99.02,4.7,96.9,Partial,Paid
241,PO-2023-000241,20230113,6,12,3,4938,4758,180,890,4234620,168784.16,338769.6,4742173.76,19,0,96.36,97.94,4.7,97.9,Partial,Pending
242,PO-2023-000242,20230113,7,13,4,7814,7530,284,1350,10165500,433541.24,813240.0,11412281.24,18,0,96.37,96.46,4.8,97.31,Partial,Pending
243,PO-2023-000243,20230113,8,14,4,7636,7362,274,1880,13840560,558530.09,1107244.8,15506334.89,22,2,96.42,97.95,4.6,95.42,Partial,Pending
244,PO-2023-000244,20230113,9,15,4,3606,3465,141,2450,8489250,420501.16,679140.0,9588891.16,23,2,96.1,96.22,4.5,94.62,Partial,Paid
245,PO-2023-000245,20230113,11,17,5,5258,5243,15,48,251664,10826.71,20133.12,282623.83,15,0,99.73,99.06,4.7,99.53,Partial,Pending
246,PO-2023-000246,20230113,12,18,5,7563,7230,333,4,28920,1009.93,2313.6,32243.53,18,0,95.6,97.72,4.8,97.55,Partial,Paid
247,PO-2023-000247,20230113,13,19,6,330,322,8,18,5796,155.93,463.68,6415.61,17,0,97.66,98.23,4.9,98.48,Partial,Pending
248,PO-2023-000248,20230113,14,20,6,2657,2576,81,26,66976,2830.49,5358.08,75164.57,21,0,96.99,97.74,4.5,98.04,Partial,Pending
249,PO-2023-000249,20230113,15,21,7,7571,7221,350,15,108315,3183.57,8665.2,120163.77,20,4,95.39,97.72,4.6,92.47,Partial,Pending
250,PO-2023-000250,20230113,16,22,8,183,176,7,34,5984,192.39,478.72,6655.11,19,1,96.45,99.86,4.8,97.45,Partial,Paid
251,PO-2023-000251,20230114,1,1,1,26886,26815,71,82,2198830,74326.85,175906.4,2449063.25,18,0,99.74,98.76,4.9,99.41,Partial,Pending
252,PO-2023-000252,20230114,1,2,1,20709,20125,584,108,2173500,50372.81,173880.0,2397752.81,18,2,97.18,97.74,4.9,95.61,Partial,Pending
253,PO-2023-000253,20230114,2,3,1,10566,10079,487,132,1330428,61353.66,106434.24,1498215.9,21,5,95.39,98.98,4.7,91.73,Partial,Paid
254,PO-2023-000254,20230114,3,5,2,5370,5310,60,248,1316880,29355.07,105350.4,1451585.47,20,3,98.9,98.53,4.6,95.28,Partial,Paid
255,PO-2023-000255,20230114,3,6,2,727,703,24,215,151145,7367.82,12091.6,170604.42,20,0,96.76,98.58,4.6,98.3,Partial,Paid
256,PO-2023-000256,20230114,4,7,2,20049,19149,900,188,3600012,99644.9,288000.96,3987657.86,14,0,95.51,96.69,4.9,97.11,Partial,Paid
257,PO-2023-000257,20230114,4,8,2,22759,21706,1053,365,7922690,384557.58,633815.2,8941062.78,14,3,95.38,98.51,4.9,94.04,Partial,Pending
258,PO-2023-000258,20230114,5,9,3,5351,5286,65,240,1268640,42457.77,101491.2,1412588.97,16,0,98.8,99.7,4.8,99.46,Partial,Pending
259,PO-2023-000259,20230114,5,10,3,12016,11605,411,510,5918550,196453.75,473484.0,6588487.75,16,1,96.58,97.88,4.8,96.7,Partial,Pending
260,PO-2023-000260,20230114,6,11,3,3827,3748,79,148,554704,16950.79,44376.32,616031.11,19,2,97.96,96.3,4.7,95.3,Partial,Pending
261,PO-2023-000261,20230114,6,12,3,399,379,20,890,337310,10477.57,26984.8,374772.37,19,0,95.19,97.15,4.7,97.18,Partial,Paid
262,PO-2023-000262,20230114,7,13,4,17057,16532,525,1350,22318200,834921.23,1785456.0,24938577.23,18,0,96.92,99.82,4.8,98.85,Partial,Paid
263,PO-2023-000263,20230114,10,16,5,7898,7862,36,620,4874440,181083.99,389955.2,5445479.19,24,0,99.55,96.75,4.8,98.54,Partial,Pending
264,PO-2023-000264,20230114,11,17,5,6039,5782,257,48,277536,6065.89,22202.88,305804.77,15,0,95.75,96.41,4.7,97.08,Partial,Pending
265,PO-2023-000265,20230114,12,18,5,3332,3179,153,4,12716,500.8,1017.28,14234.08,18,0,95.42,96.16,4.8,96.86,Partial,Pending
266,PO-2023-000266,20230114,13,19,6,8683,8476,207,18,152568,5842.46,12205.44,170615.9,17,0,97.62,97.46,4.9,98.15,Partial,Pending
267,PO-2023-000267,20230114,14,20,6,206,199,7,26,5174,156.0,413.92,5743.92,21,4,97.04,98.39,4.5,93.32,Partial,Pending
268,PO-2023-000268,20230114,15,21,7,4331,4185,146,15,62775,2306.28,5022.0,70103.28,20,0,96.65,97.55,4.6,97.85,Partial,Pending
269,PO-2023-000269,20230114,16,22,8,3182,3158,24,34,107372,5253.96,8589.76,121215.72,19,0,99.26,98.41,4.8,99.1,Partial,Paid
270,PO-2023-000270,20230115,1,1,1,10912,10410,502,82,853620,34066.58,68289.6,955976.18,18,1,95.41,99.67,4.9,97.01,Partial,Pending
271,PO-2023-000271,20230115,1,2,1,1050,1034,16,108,111672,3546.56,8933.76,124152.32,18,3,98.49,98.38,4.9,95.07,Partial,Paid
272,PO-2023-000272,20230115,2,3,1,9812,9595,217,132,1266540,49781.1,101323.2,1417644.3,21,0,97.79,97.31,4.7,98.15,Partial,Paid
273,PO-2023-000273,20230115,2,4,1,18658,17812,846,176,3134912,125752.86,250792.96,3511457.82,21,3,95.47,98.03,4.7,93.88,Partial,Paid
274,PO-2023-000274,20230115,3,5,2,14444,13944,500,248,3458112,167839.74,276648.96,3902600.7,20,1,96.54,97.37,4.6,96.49,Partial,Pending
275,PO-2023-000275,20230115,3,6,2,23773,22853,920,215,4913395,118545.29,393071.6,5425011.89,20,0,96.13,96.31,4.6,97.17,Partial,Paid
276,PO-2023-000276,20230115,4,7,2,514,508,6,188,95504,4302.8,7640.32,107447.12,14,1,98.85,99.53,4.9,98.16,Partial,Paid
277,PO-2023-000277,20230115,4,8,2,13586,13135,451,365,4794275,206102.18,383542.0,5383919.18,14,1,96.68,96.52,4.9,96.2,Partial,Pending
278,PO-2023-000278,20230115,5,9,3,161,154,7,240,36960,1661.0,2956.8,41577.8,16,0,95.81,99.08,4.8,98.17,Partial,Paid
279,PO-2023-000279,20230115,5,10,3,7723,7353,370,510,3750030,115984.61,300002.4,4166017.01,16,1,95.22,98.88,4.8,96.63,Partial,Pending
280,PO-2023-000280,20230115,6,11,3,5806,5598,208,148,828504,35175.04,66280.32,929959.36,19,0,96.42,97.8,4.7,97.87,Partial,Paid
281,PO-2023-000281,20230115,7,13,4,4045,4038,7,1350,5451300,237301.12,436104.0,6124705.12,18,1,99.83,99.62,4.8,98.54,Partial,Paid
282,PO-2023-000282,20230115,8,14,4,5474,5385,89,1880,10123800,375720.36,809904.0,11309424.36,22,2,98.39,97.76,4.6,96.04,Partial,Pending
283,PO-2023-000283,20230115,9,15,4,4210,4105,105,2450,10057250,327462.3,804580.0,11189292.3,23,4,97.51,96.65,4.5,92.79,Partial,Paid
284,PO-2023-000284,20230115,10,16,5,11753,11678,75,620,7240360,156141.22,579228.8,7975730.02,24,0,99.37,97.92,4.8,98.95,Partial,Pending
285,PO-2023-000285,20230115,11,17,5,472,470,2,48,22560,932.68,1804.8,25297.48,15,5,99.67,98.06,4.7,92.86,Partial,Paid
286,PO-2023-000286,20230115,13,19,6,4775,4556,219,18,82008,2034.57,6560.64,90603.21,17,0,95.42,97.8,4.9,97.52,Partial,Paid
287,PO-2023-000287,20230115,15,21,7,5059,4829,230,15,72435,3427.27,5794.8,81657.07,20,0,95.46,99.27,4.6,98.12,Partial,Pending
288,PO-2023-000288,20230115,16,22,8,75,72,3,34,2448,78.08,195.84,2721.92,19,2,97.07,97.5,4.8,95.47,Partial,Pending
289,PO-2023-000289,20230116,1,1,1,8094,7841,253,82,642962,13402.95,51436.96,707801.91,18,1,96.87,99.72,4.9,97.55,Partial,Pending
290,PO-2023-000290,20230116,1,2,1,15338,14676,662,108,1585008,45341.34,126800.64,1757149.98,18,0,95.69,99.32,4.9,98.22,Partial,Paid
291,PO-2023-000291,20230116,2,3,1,23219,22602,617,132,2983464,114745.36,238677.12,3336886.48,21,0,97.35,99.62,4.7,98.92,Partial,Paid
292,PO-2023-000292,20230116,2,4,1,8314,7987,327,176,1405712,34419.69,112456.96,1552588.65,21,0,96.08,99.76,4.7,98.53,Partial,Pending
293,PO-2023-000293,20230116,3,6,2,15787,15610,177,215,3356150,91049.69,268492.0,3715691.69,20,0,98.88,96.49,4.6,98.2,Partial,Paid
294,PO-2023-000294,20230116,4,7,2,17120,16810,310,188,3160280,122253.27,252822.4,3535355.67,14,2,98.19,96.25,4.9,95.37,Partial,Pending
295,PO-2023-000295,20230116,4,8,2,1060,1035,25,365,377775,14717.6,30222.0,422714.6,14,1,97.68,98.3,4.9,97.26,Partial,Paid
296,PO-2023-000296,20230116,5,9,3,16300,15834,466,240,3800160,146094.44,304012.8,4250267.24,16,0,97.15,96.96,4.8,97.79,Partial,Pending
297,PO-2023-000297,20230116,7,13,4,130,127,3,1350,171450,3869.36,13716.0,189035.36,18,2,98.32,99.9,4.8,96.87,Partial,Paid
298,PO-2023-000298,20230116,8,14,4,832,813,19,1880,1528440,66628.32,122275.2,1717343.52,22,1,97.72,98.03,4.6,97.16,Partial,Paid
299,PO-2023-000299,20230116,9,15,4,170,168,2,2450,411600,8769.56,32928.0,453297.56,23,2,99.37,97.55,4.5,96.3,Partial,Pending
300,PO-2023-000300,20230116,10,16,5,6819,6732,87,620,4173840,128190.38,333907.2,4635937.58,24,2,98.74,96.27,4.8,95.57,Partial,Paid
301,PO-2023-000301,20230116,12,18,5,10050,9935,115,4,39740,1671.29,3179.2,44590.49,18,0,98.86,97.33,4.8,98.53,Partial,Paid
302,PO-2023-000302,20230116,13,19,6,3881,3792,89,18,68256,3030.93,5460.48,76747.41,17,0,97.73,96.7,4.9,97.89,Partial,Pending
303,PO-2023-000303,20230116,14,20,6,377,371,6,26,9646,375.73,771.68,10793.41,21,2,98.48,99.25,4.5,96.67,Partial,Paid
304,PO-2023-000304,20230116,15,21,7,5918,5851,67,15,87765,2960.35,7021.2,97746.55,20,2,98.88,97.17,4.6,95.98,Partial,Paid
305,PO-2023-000305,20230116,16,22,8,264,262,2,34,8908,262.5,712.64,9883.14,19,0,99.43,97.24,4.8,98.7,Partial,Pending
306,PO-2023-000306,20230117,1,1,1,27003,26386,617,82,2163652,59715.53,173092.16,2396459.69,18,1,97.72,99.01,4.9,97.56,Partial,Paid
307,PO-2023-000307,20230117,1,2,1,20355,19700,655,108,2127600,92391.56,170208.0,2390199.56,18,3,96.78,99.46,4.9,94.91,Partial,Pending
308,PO-2023-000308,20230117,2,3,1,16420,15701,719,132,2072532,64332.59,165802.56,2302667.15,21,0,95.62,99.56,4.7,98.29,Partial,Pending
309,PO-2023-000309,20230117,3,6,2,18088,17490,598,215,3760350,96281.94,300828.0,4157459.94,20,2,96.7,98.77,4.6,95.85,Partial,Pending
310,PO-2023-000310,20230117,4,7,2,9997,9630,367,188,1810440,40695.7,144835.2,1995970.9,14,0,96.33,97.7,4.9,97.8,Partial,Pending
311,PO-2023-000311,20230117,5,9,3,500,499,1,240,119760,3043.54,9580.8,132384.34,16,0,99.98,97.18,4.8,98.86,Partial,Paid
312,PO-2023-000312,20230117,5,10,3,3237,3128,109,510,1595280,46054.45,127622.4,1768956.85,16,3,96.64,97.78,4.8,94.19,Partial,Pending
313,PO-2023-000313,20230117,6,11,3,4650,4577,73,148,677396,20692.02,54191.68,752279.7,19,2,98.45,96.17,4.7,95.42,Partial,Pending
314,PO-2023-000314,20230117,6,12,3,8079,7785,294,890,6928650,342280.98,554292.0,7825222.98,19,2,96.37,99.79,4.7,96.15,Partial,Paid
315,PO-2023-000315,20230117,8,14,4,10626,10310,316,1880,19382800,686007.31,1550624.0,21619431.31,22,3,97.03,99.0,4.6,94.81,Partial,Paid
316,PO-2023-000316,20230117,9,15,4,3963,3793,170,2450,9292850,355239.52,743428.0,10391517.52,23,1,95.71,99.13,4.5,96.9,Partial,Paid
317,PO-2023-000317,20230117,10,16,5,6532,6227,305,620,3860740,167384.16,308859.2,4336983.36,24,2,95.34,97.47,4.8,94.85,Partial,Pending
318,PO-2023-000318,20230117,12,18,5,11430,10877,553,4,43508,1070.43,3480.64,48059.07,18,0,95.16,97.8,4.8,97.43,Partial,Pending
319,PO-2023-000319,20230117,13,19,6,208,202,6,18,3636,81.11,290.88,4007.99,17,1,97.22,96.55,4.9,96.4,Partial,Pending
320,PO-2023-000320,20230117,14,20,6,5012,4840,172,26,125840,3568.91,10067.2,139476.11,21,0,96.57,99.84,4.5,98.74,Partial,Paid
321,PO-2023-000321,20230117,15,21,7,2934,2860,74,15,42900,1356.05,3432.0,47688.05,20,1,97.5,98.25,4.6,97.17,Partial,Pending
322,PO-2023-000322,20230117,16,22,8,3598,3544,54,34,120496,3185.57,9639.68,133321.25,19,2,98.52,98.45,4.8,96.36,Partial,Pending
323,PO-2023-000323,20230118,1,2,1,32167,30755,1412,108,3321540,151411.7,265723.2,3738674.9,18,0,95.61,97.81,4.9,97.59,Partial,Pending
324,PO-2023-000324,20230118,2,4,1,5387,5335,52,176,938960,46034.24,75116.8,1060111.04,21,5,99.05,99.95,4.7,93.4,Partial,Pending
325,PO-2023-000325,20230118,3,5,2,5859,5727,132,248,1420296,40777.93,113623.68,1574697.61,20,0,97.75,97.2,4.6,98.09,Partial,Paid
326,PO-2023-000326,20230118,3,6,2,996,985,11,215,211775,7467.75,16942.0,236184.75,20,0,98.97,96.49,4.6,98.23,Partial,Paid
327,PO-2023-000327,20230118,4,7,2,11535,11094,441,188,2085672,72624.47,166853.76,2325150.23,14,3,96.18,97.44,4.9,93.89,Partial,Pending
328,PO-2023-000328,20230118,4,8,2,15991,15834,157,365,5779410,211234.01,462352.8,6452996.81,14,2,99.02,98.45,4.9,96.54,Partial,Paid
329,PO-2023-000329,20230118,5,9,3,186,179,7,240,42960,2147.48,3436.8,48544.28,16,2,96.55,98.88,4.8,95.84,Partial,Pending
330,PO-2023-000330,20230118,6,11,3,6758,6558,200,148,970584,36151.36,77646.72,1084382.08,19,2,97.05,96.5,4.7,95.07,Partial,Pending
331,PO-2023-000331,20230118,6,12,3,5483,5332,151,890,4745480,191732.91,379638.4,5316851.31,19,0,97.25,97.38,4.7,97.99,Partial,Paid
332,PO-2023-000332,20230118,7,13,4,301,300,1,1350,405000,13356.31,32400.0,450756.31,18,0,99.83,99.64,4.8,99.8,Partial,Paid
333,PO-2023-000333,20230118,8,14,4,467,455,12,1880,855400,24912.44,68432.0,948744.44,22,1,97.59,96.65,4.6,96.57,Partial,Paid
334,PO-2023-000334,20230118,9,15,4,4515,4503,12,2450,11032350,392386.86,882588.0,12307324.86,23,0,99.74,97.14,4.5,98.76,Partial,Paid
335,PO-2023-000335,20230118,10,16,5,7758,7446,312,620,4616520,224780.89,369321.6,5210622.49,24,2,95.98,97.1,4.8,94.93,Partial,Pending
336,PO-2023-000336,20230118,12,18,5,2554,2490,64,4,9960,249.59,796.8,11006.39,18,0,97.51,99.77,4.8,99.04,Partial,Paid
337,PO-2023-000337,20230118,13,19,6,253,248,5,18,4464,185.79,357.12,5006.91,17,0,98.29,98.42,4.9,98.77,Partial,Paid
338,PO-2023-000338,20230118,14,20,6,3480,3320,160,26,86320,4182.76,6905.6,97408.36,21,0,95.41,99.08,4.5,98.03,Partial,Pending
339,PO-2023-000339,20230118,15,21,7,258,254,4,15,3810,123.82,304.8,4238.62,20,1,98.83,98.56,4.6,97.76,Partial,Pending
340,PO-2023-000340,20230118,16,22,8,4746,4577,169,34,155618,7578.52,12449.44,175645.96,19,0,96.45,97.93,4.8,97.93,Partial,Pending
341,PO-2023-000341,20230119,1,1,1,10128,9851,277,82,807782,32843.13,64622.56,905247.69,18,0,97.27,96.63,4.9,97.7,Partial,Pending
342,PO-2023-000342,20230119,1,2,1,16285,15848,437,108,1711584,51699.72,136926.72,1900210.44,18,1,97.32,96.57,4.9,96.44,Partial,Pending
343,PO-2023-000343,20230119,2,3,1,14180,14162,18,132,1869384,44721.24,149550.72,2063655.96,21,1,99.88,97.48,4.7,97.7,Partial,Paid
344,PO-2023-000344,20230119,2,4,1,21500,20684,816,176,3640384,86188.48,291230.72,4017803.2,21,0,96.21,97.8,4.7,97.79,Partial,Paid
345,PO-2023-000345,20230119,3,6,2,12396,11807,589,215,2538505,122766.03,203080.4,2864351.43,20,0,95.25,99.46,4.6,98.12,Partial,Pending
346,PO-2023-000346,20230119,4,7,2,13271,13246,25,188,2490248,117214.29,199219.84,2806682.13,14,1,99.81,99.25,4.9,98.39,Partial,Pending
347,PO-2023-000347,20230119,4,8,2,949,937,12,365,342005,11952.38,27360.4,381317.78,14,0,98.82,98.06,4.9,98.81,Partial,Pending
348,PO-2023-000348,20230119,5,9,3,296,288,8,240,69120,1569.13,5529.6,76218.73,16,0,97.49,97.57,4.8,98.15,Partial,Pending
