QualityID,DateKey,ProductKey,MachineKey,EmployeeKey,ShiftKey,PlantKey,InspectedQuantity,PassedQuantity,DefectiveQuantity,DefectRatePct,InspectionResult,DefectType,InspectionTimeHours,InspectorScore,ReworkQuantity,ScrapQuantity,FirstPassYieldPct,ReworkRatePct,ScrapRatePct,ReworkCost,ScrapCost,TotalQualityCost
180,20230105,6,10,25,3,2,181,175,6,3.13,Conditional Pass,Scratch,0.89,98.41,2,4,96.69,33.33,66.67,12.19,860.0,872.19
181,20230105,6,8,164,3,2,197,191,6,3.27,Conditional Pass,Alignment Error,2.26,88.72,3,3,96.95,50.0,50.0,50.51,645.0,695.51
182,20230105,6,10,25,2,2,156,153,3,1.84,Pass,Loose Connection,1.72,95.07,1,2,98.08,33.33,66.67,13.45,430.0,443.45
183,20230105,8,10,13,1,2,121,119,2,1.83,Pass,Color Issue,1.68,88.42,1,1,98.35,50.0,50.0,9.71,365.0,374.71
184,20230105,8,9,52,3,2,199,193,6,3.03,Conditional Pass,Power Failure,0.95,95.85,2,4,96.98,33.33,66.67,33.83,1460.0,1493.83
185,20230105,6,7,161,3,2,212,205,7,3.11,Conditional Pass,Power Failure,2.05,90.33,2,5,96.7,28.57,71.43,24.95,1075.0,1099.95
186,20230105,7,7,110,3,2,210,203,7,3.55,Conditional Pass,Color Issue,1.72,89.89,4,3,96.67,57.14,42.86,36.33,564.0,600.33
187,20230105,12,15,31,3,3,184,179,5,2.93,Conditional Pass,Color Issue,2.32,91.87,3,2,97.28,60.0,40.0,46.95,1780.0,1826.95
188,20230105,11,16,31,2,3,165,161,4,2.21,Conditional Pass,Packaging Damage,2.27,90.79,2,2,97.58,50.0,50.0,32.64,296.0,328.64
189,20230105,11,16,12,3,3,149,144,5,3.23,Conditional Pass,Scratch,2.25,98.23,2,3,96.64,40.0,60.0,30.98,444.0,474.98
190,20230105,9,14,166,1,3,83,82,1,1.33,Pass,Display Flicker,1.06,89.97,0,1,98.8,0.0,100.0,0.0,240.0,240.0
191,20230105,9,16,160,1,3,151,148,3,1.81,Pass,Alignment Error,1.68,93.46,2,1,98.01,66.67,33.33,14.6,240.0,254.6
192,20230105,12,16,31,1,3,139,137,2,1.45,Pass,Alignment Error,1.49,94.14,1,1,98.56,50.0,50.0,9.94,890.0,899.94
193,20230105,15,17,23,3,4,66,64,2,2.96,Conditional Pass,Packaging Damage,1.6,93.55,1,1,96.97,50.0,50.0,14.41,2450.0,2464.41
194,20230105,14,20,196,2,4,65,63,2,2.39,Conditional Pass,Dead Pixel,0.81,85.92,0,2,96.92,0.0,100.0,0.0,3760.0,3760.0
195,20230105,14,17,130,3,4,68,66,2,3.3,Conditional Pass,Packaging Damage,0.78,94.61,0,2,97.06,0.0,100.0,0.0,3760.0,3760.0
196,20230105,14,19,23,3,4,106,103,3,2.75,Conditional Pass,Color Issue,1.59,94.19,1,2,97.17,33.33,66.67,13.86,3760.0,3773.86
197,20230105,15,18,41,2,4,55,54,1,1.93,Pass,Alignment Error,1.53,90.77,0,1,98.18,0.0,100.0,0.0,2450.0,2450.0
198,20230105,15,20,49,3,4,68,66,2,2.65,Conditional Pass,Power Failure,1.3,97.15,1,1,97.06,50.0,50.0,7.19,2450.0,2457.19
199,20230105,18,21,132,2,5,131,128,3,2.23,Conditional Pass,Alignment Error,1.58,97.34,1,2,97.71,33.33,66.67,10.78,8.0,18.78
200,20230105,18,23,150,1,5,115,113,2,2.17,Conditional Pass,Alignment Error,2.18,90.84,1,1,98.26,50.0,50.0,7.1,4.0,11.1
201,20230105,17,21,104,2,5,122,120,2,1.92,Pass,Alignment Error,1.71,94.68,0,2,98.36,0.0,100.0,0.0,96.0,96.0
202,20230105,16,21,150,2,5,118,116,2,1.95,Pass,Alignment Error,2.22,89.71,0,2,98.31,0.0,100.0,0.0,1240.0,1240.0
203,20230105,16,24,91,1,5,133,131,2,1.65,Pass,Scratch,1.65,89.89,0,2,98.5,0.0,100.0,0.0,1240.0,1240.0
204,20230105,18,21,200,3,5,113,109,4,3.44,Conditional Pass,Loose Connection,1.14,93.19,2,2,96.46,50.0,50.0,24.97,8.0,32.97
205,20230105,20,26,36,1,6,70,69,1,1.37,Pass,Alignment Error,0.8,100.0,0,1,98.57,0.0,100.0,0.0,26.0,26.0
206,20230105,19,25,42,3,6,95,93,2,2.48,Conditional Pass,Packaging Damage,1.57,97.61,0,2,97.89,0.0,100.0,0.0,36.0,36.0
207,20230105,19,28,171,3,6,86,83,3,3.31,Conditional Pass,Dead Pixel,1.46,97.82,1,2,96.51,33.33,66.67,15.34,36.0,51.34
208,20230105,20,27,39,2,6,72,71,1,2.06,Conditional Pass,Display Flicker,1.32,83.65,0,1,98.61,0.0,100.0,0.0,26.0,26.0
209,20230105,19,25,80,2,6,76,75,1,1.52,Pass,Packaging Damage,1.34,100.0,0,1,98.68,0.0,100.0,0.0,18.0,18.0
210,20230105,21,29,141,2,7,52,51,1,1.57,Pass,Dead Pixel,1.24,93.36,0,1,98.08,0.0,100.0,0.0,15.0,15.0
211,20230105,21,32,126,2,7,50,49,1,2.74,Conditional Pass,Power Failure,1.08,84.54,0,1,98.0,0.0,100.0,0.0,15.0,15.0
212,20230105,21,30,76,3,7,58,56,2,3.36,Conditional Pass,Packaging Damage,1.19,86.28,0,2,96.55,0.0,100.0,0.0,30.0,30.0
213,20230105,22,33,136,3,8,50,48,2,3.14,Conditional Pass,Alignment Error,0.75,98.91,1,1,96.0,50.0,50.0,13.81,34.0,47.81
214,20230105,22,37,136,2,8,50,49,1,1.88,Pass,Packaging Damage,1.25,100.0,0,1,98.0,0.0,100.0,0.0,34.0,34.0
215,20230106,4,5,22,3,1,231,224,7,3.09,Conditional Pass,Power Failure,1.59,93.97,3,4,96.97,42.86,57.14,41.94,704.0,745.94
216,20230106,1,6,121,3,1,369,356,13,3.44,Conditional Pass,Dead Pixel,2.67,93.21,6,7,96.48,46.15,53.85,42.57,574.0,616.57
217,20230106,2,2,100,3,1,239,231,8,3.33,Conditional Pass,Scratch,1.12,84.18,4,4,96.65,50.0,50.0,62.96,432.0,494.96
218,20230106,4,6,177,3,1,316,305,11,3.49,Conditional Pass,Power Failure,2.01,88.13,5,6,96.52,45.45,54.55,37.33,1056.0,1093.33
219,20230106,3,6,198,2,1,332,324,8,2.48,Conditional Pass,Scratch,2.47,88.69,3,5,97.59,37.5,62.5,50.97,660.0,710.97
220,20230106,5,6,138,3,1,346,335,11,3.09,Conditional Pass,Alignment Error,2.64,98.9,5,6,96.82,45.45,54.55,64.68,1488.0,1552.68
221,20230106,3,3,70,2,1,288,281,7,2.44,Conditional Pass,Power Failure,1.31,93.18,4,3,97.57,57.14,42.86,40.81,396.0,436.81
222,20230106,3,2,54,1,1,272,267,5,1.9,Pass,Scratch,1.22,91.75,2,3,98.16,40.0,60.0,22.3,396.0,418.3
223,20230106,1,6,138,3,1,358,347,11,3.14,Conditional Pass,Display Flicker,2.13,99.3,6,5,96.93,54.55,45.45,38.08,410.0,448.08
224,20230106,6,8,66,1,2,217,213,4,2.04,Conditional Pass,Loose Connection,1.99,86.36,1,3,98.16,25.0,75.0,6.07,645.0,651.07
225,20230106,6,10,5,3,2,169,164,5,2.75,Conditional Pass,Scratch,1.69,91.91,1,4,97.04,20.0,80.0,13.6,860.0,873.6
226,20230106,6,9,175,3,2,185,179,6,3.35,Conditional Pass,Loose Connection,1.01,93.51,2,4,96.76,33.33,66.67,22.89,860.0,882.89
227,20230106,8,9,175,1,2,184,180,4,1.95,Pass,Dead Pixel,1.42,94.85,2,2,97.83,50.0,50.0,25.62,730.0,755.62
228,20230106,7,8,81,2,2,206,202,4,1.91,Pass,Dead Pixel,2.24,92.99,2,2,98.06,50.0,50.0,13.19,376.0,389.19
229,20230106,8,9,25,2,2,194,191,3,1.75,Pass,Display Flicker,1.3,97.23,1,2,98.45,33.33,66.67,11.3,730.0,741.3
230,20230106,7,9,175,1,2,187,183,4,1.89,Pass,Color Issue,1.2,93.39,1,3,97.86,25.0,75.0,7.33,564.0,571.33
231,20230106,8,10,140,1,2,188,186,2,1.09,Pass,Scratch,1.67,98.26,0,2,98.94,0.0,100.0,0.0,730.0,730.0
232,20230106,7,10,15,1,2,161,159,2,1.37,Pass,Display Flicker,0.83,89.81,0,2,98.76,0.0,100.0,0.0,376.0,376.0
233,20230106,11,13,12,1,3,113,111,2,1.57,Pass,Loose Connection,1.16,93.44,1,1,98.23,50.0,50.0,11.17,148.0,159.17
234,20230106,10,15,137,3,3,185,179,6,3.19,Conditional Pass,Power Failure,1.44,100.0,3,3,96.76,50.0,50.0,48.0,1530.0,1578.0
235,20230106,9,16,166,1,3,142,140,2,1.32,Pass,Dead Pixel,0.89,95.13,0,2,98.59,0.0,100.0,0.0,480.0,480.0
236,20230106,11,12,12,2,3,114,112,2,1.69,Pass,Packaging Damage,2.02,96.63,1,1,98.25,50.0,50.0,14.51,148.0,162.51
237,20230106,9,15,153,1,3,182,179,3,1.41,Pass,Color Issue,1.3,100.0,2,1,98.35,66.67,33.33,16.12,240.0,256.12
238,20230106,9,14,90,1,3,69,68,1,2.01,Conditional Pass,Alignment Error,1.89,88.54,0,1,98.55,0.0,100.0,0.0,240.0,240.0
239,20230106,11,12,149,3,3,116,112,4,3.26,Conditional Pass,Power Failure,1.39,84.9,1,3,96.55,25.0,75.0,16.45,444.0,460.45
240,20230106,13,20,23,2,4,78,76,2,2.31,Conditional Pass,Alignment Error,0.99,94.55,0,2,97.44,0.0,100.0,0.0,2700.0,2700.0
241,20230106,15,17,130,2,4,67,65,2,2.38,Conditional Pass,Loose Connection,1.99,90.85,1,1,97.01,50.0,50.0,15.83,2450.0,2465.83
242,20230106,15,19,41,3,4,107,103,4,3.52,Conditional Pass,Dead Pixel,1.07,85.23,1,3,96.26,25.0,75.0,13.23,7350.0,7363.23
243,20230106,15,20,169,3,4,68,65,3,3.81,Conditional Pass,Color Issue,0.9,86.11,1,2,95.59,33.33,66.67,15.05,4900.0,4915.05
244,20230106,16,23,64,1,5,100,98,2,1.55,Pass,Power Failure,1.72,88.27,1,1,98.0,50.0,50.0,17.84,620.0,637.84
245,20230106,16,24,182,2,5,143,141,2,1.52,Pass,Color Issue,2.08,99.09,0,2,98.6,0.0,100.0,0.0,1240.0,1240.0
246,20230106,18,23,87,1,5,115,113,2,1.5,Pass,Dead Pixel,1.68,90.47,1,1,98.26,50.0,50.0,10.22,4.0,14.22
247,20230106,16,23,63,2,5,131,129,2,1.65,Pass,Dead Pixel,1.23,94.36,0,2,98.47,0.0,100.0,0.0,1240.0,1240.0
248,20230106,18,24,34,1,5,129,126,3,2.24,Conditional Pass,Packaging Damage,1.72,88.24,1,2,97.67,33.33,66.67,13.13,8.0,21.13
249,20230106,20,25,79,1,6,80,79,1,1.72,Pass,Color Issue,1.35,91.58,0,1,98.75,0.0,100.0,0.0,26.0,26.0
250,20230106,20,28,80,1,6,76,75,1,1.54,Pass,Loose Connection,2.02,100.0,0,1,98.68,0.0,100.0,0.0,26.0,26.0
251,20230106,19,27,167,2,6,94,92,2,2.56,Conditional Pass,Dead Pixel,2.12,90.85,1,1,97.87,50.0,50.0,16.05,18.0,34.05
252,20230106,19,27,139,2,6,77,75,2,2.29,Conditional Pass,Color Issue,1.41,84.71,0,2,97.4,0.0,100.0,0.0,36.0,36.0
253,20230106,21,32,4,3,7,50,48,2,3.25,Conditional Pass,Packaging Damage,1.39,86.37,0,2,96.0,0.0,100.0,0.0,30.0,30.0
254,20230106,21,29,135,2,7,50,49,1,2.63,Conditional Pass,Power Failure,1.21,85.17,0,1,98.0,0.0,100.0,0.0,15.0,15.0
255,20230106,21,30,115,1,7,61,60,1,1.74,Pass,Loose Connection,0.72,93.26,0,1,98.36,0.0,100.0,0.0,15.0,15.0
256,20230106,21,29,163,1,7,50,49,1,2.31,Conditional Pass,Packaging Damage,1.1,85.48,0,1,98.0,0.0,100.0,0.0,15.0,15.0
257,20230106,22,36,72,3,8,50,48,2,3.46,Conditional Pass,Power Failure,0.79,93.36,0,2,96.0,0.0,100.0,0.0,68.0,68.0
258,20230106,22,33,123,1,8,50,49,1,1.43,Pass,Dead Pixel,1.82,96.59,0,1,98.0,0.0,100.0,0.0,34.0,34.0
259,20230107,3,3,185,3,1,265,258,7,2.64,Conditional Pass,Loose Connection,2.0,95.56,3,4,97.36,42.86,57.14,31.05,528.0,559.05
260,20230107,1,6,185,3,1,369,358,11,2.99,Conditional Pass,Loose Connection,2.66,94.99,6,5,97.02,54.55,45.45,49.82,410.0,459.82
261,20230107,3,2,84,1,1,307,303,4,1.43,Pass,Scratch,1.35,89.07,2,2,98.7,50.0,50.0,24.18,264.0,288.18
262,20230107,5,5,54,2,1,215,210,5,2.25,Conditional Pass,Loose Connection,1.92,95.93,2,3,97.67,40.0,60.0,26.33,744.0,770.33
263,20230107,1,6,134,3,1,356,346,10,2.86,Conditional Pass,Loose Connection,1.46,92.82,6,4,97.19,60.0,40.0,94.25,328.0,422.25
264,20230107,3,3,170,1,1,252,248,4,1.68,Pass,Color Issue,2.09,96.41,1,3,98.41,25.0,75.0,14.64,396.0,410.64
265,20230107,5,6,156,3,1,303,294,9,3.1,Conditional Pass,Alignment Error,2.02,87.37,5,4,97.03,55.56,44.44,44.04,992.0,1036.04
266,20230107,4,1,138,1,1,318,315,3,1.09,Pass,Power Failure,1.6,100.0,1,2,99.06,33.33,66.67,16.02,352.0,368.02
267,20230107,4,3,138,1,1,288,284,4,1.53,Pass,Packaging Damage,2.09,98.69,2,2,98.61,50.0,50.0,30.47,352.0,382.47
268,20230107,8,9,15,1,2,169,166,3,1.82,Pass,Loose Connection,1.59,90.63,1,2,98.22,33.33,66.67,8.4,730.0,738.4
269,20230107,6,11,122,3,2,325,316,9,2.88,Conditional Pass,Dead Pixel,2.46,94.37,4,5,97.23,44.44,55.56,41.82,1075.0,1116.82
270,20230107,6,7,106,1,2,211,206,5,2.23,Conditional Pass,Loose Connection,1.99,85.71,1,4,97.63,20.0,80.0,7.01,860.0,867.01
271,20230107,8,10,110,1,2,159,157,2,1.5,Pass,Alignment Error,1.23,89.84,0,2,98.74,0.0,100.0,0.0,730.0,730.0
272,20230107,8,10,113,3,2,151,146,5,3.46,Conditional Pass,Packaging Damage,2.03,93.19,3,2,96.69,60.0,40.0,32.94,730.0,762.94
273,20230107,8,10,85,2,2,170,167,3,1.93,Pass,Scratch,1.59,95.65,2,1,98.24,66.67,33.33,21.0,365.0,386.0
274,20230107,8,9,147,3,2,167,162,5,2.87,Conditional Pass,Loose Connection,1.31,93.99,3,2,97.01,60.0,40.0,30.07,730.0,760.07
275,20230107,7,10,40,1,2,141,139,2,1.38,Pass,Loose Connection,0.99,92.51,1,1,98.58,50.0,50.0,14.35,188.0,202.35
276,20230107,10,15,31,3,3,187,182,5,2.68,Conditional Pass,Scratch,2.01,93.08,2,3,97.33,40.0,60.0,33.74,1530.0,1563.74
277,20230107,12,14,31,3,3,92,89,3,3.35,Conditional Pass,Packaging Damage,1.07,95.64,1,2,96.74,33.33,66.67,14.73,1780.0,1794.73
278,20230107,11,15,12,2,3,181,178,3,1.66,Pass,Packaging Damage,1.03,94.62,1,2,98.34,33.33,66.67,6.57,296.0,302.57
279,20230107,11,16,75,1,3,136,133,3,1.96,Pass,Color Issue,1.73,91.36,1,2,97.79,33.33,66.67,16.04,296.0,312.04
280,20230107,12,15,62,3,3,177,172,5,2.64,Conditional Pass,Loose Connection,1.75,94.82,2,3,97.18,40.0,60.0,17.81,2670.0,2687.81
281,20230107,12,14,90,2,3,77,75,2,2.5,Conditional Pass,Loose Connection,1.09,82.11,0,2,97.4,0.0,100.0,0.0,1780.0,1780.0
282,20230107,10,16,62,2,3,144,141,3,2.23,Conditional Pass,Scratch,1.78,95.3,2,1,97.92,66.67,33.33,13.62,510.0,523.62
283,20230107,10,16,20,3,3,142,138,4,3.09,Conditional Pass,Display Flicker,1.37,93.09,2,2,97.18,50.0,50.0,35.54,1020.0,1055.54
284,20230107,13,19,41,3,4,99,96,3,2.98,Conditional Pass,Dead Pixel,1.82,86.7,1,2,96.97,33.33,66.67,8.89,2700.0,2708.89
285,20230107,14,18,119,1,4,61,60,1,1.55,Pass,Power Failure,1.78,87.95,0,1,98.36,0.0,100.0,0.0,1880.0,1880.0
286,20230107,13,18,119,3,4,66,64,2,3.35,Conditional Pass,Color Issue,1.85,84.03,1,1,96.97,50.0,50.0,11.58,1350.0,1361.58
287,20230107,14,19,180,3,4,111,107,4,3.58,Conditional Pass,Color Issue,1.67,89.88,1,3,96.4,25.0,75.0,15.31,5640.0,5655.31
288,20230107,14,19,169,3,4,108,104,4,3.65,Conditional Pass,Power Failure,0.77,82.11,2,2,96.3,50.0,50.0,33.26,3760.0,3793.26
289,20230107,13,19,194,2,4,113,110,3,2.43,Conditional Pass,Display Flicker,2.13,90.61,2,1,97.35,66.67,33.33,25.03,1350.0,1375.03
290,20230107,17,22,26,3,5,130,126,4,3.12,Conditional Pass,Scratch,0.81,98.53,1,3,96.92,25.0,75.0,16.35,144.0,160.35
291,20230107,16,22,69,2,5,100,98,2,2.28,Conditional Pass,Packaging Damage,2.0,92.82,0,2,98.0,0.0,100.0,0.0,1240.0,1240.0
292,20230107,16,23,144,2,5,114,111,3,2.52,Conditional Pass,Color Issue,1.84,93.26,1,2,97.37,33.33,66.67,17.68,1240.0,1257.68
293,20230107,18,24,26,3,5,156,151,5,2.94,Conditional Pass,Dead Pixel,1.85,96.57,3,2,96.79,60.0,40.0,27.6,8.0,35.6
294,20230107,16,24,200,3,5,146,141,5,3.14,Conditional Pass,Display Flicker,1.88,86.85,2,3,96.58,40.0,60.0,31.74,1860.0,1891.74
295,20230107,16,23,83,2,5,118,115,3,2.24,Conditional Pass,Packaging Damage,1.22,86.16,1,2,97.46,33.33,66.67,9.68,1240.0,1249.68
296,20230107,20,27,78,1,6,88,87,1,1.11,Pass,Power Failure,0.93,95.01,0,1,98.86,0.0,100.0,0.0,26.0,26.0
297,20230107,20,27,78,2,6,87,85,2,2.03,Conditional Pass,Scratch,1.6,94.94,1,1,97.7,50.0,50.0,15.5,26.0,41.5
298,20230107,19,27,39,2,6,67,66,1,2.12,Conditional Pass,Loose Connection,0.75,86.56,0,1,98.51,0.0,100.0,0.0,18.0,18.0
299,20230107,20,27,184,2,6,81,79,2,2.22,Conditional Pass,Scratch,2.09,90.8,1,1,97.53,50.0,50.0,15.38,26.0,41.38
300,20230107,21,31,18,3,7,50,48,2,3.1,Conditional Pass,Scratch,0.79,98.45,1,1,96.0,50.0,50.0,10.35,15.0,25.35
301,20230107,21,30,141,3,7,65,63,2,2.72,Conditional Pass,Dead Pixel,1.54,97.35,1,1,96.92,50.0,50.0,10.46,15.0,25.46
302,20230107,21,30,2,1,7,65,64,1,1.41,Pass,Alignment Error,1.49,89.31,0,1,98.46,0.0,100.0,0.0,15.0,15.0
303,20230107,21,32,141,2,7,50,49,1,1.64,Pass,Dead Pixel,2.04,92.78,0,1,98.0,0.0,100.0,0.0,15.0,15.0
304,20230107,22,38,162,1,8,50,49,1,2.01,Conditional Pass,Display Flicker,0.99,88.82,0,1,98.0,0.0,100.0,0.0,34.0,34.0
305,20230108,4,2,22,2,1,324,317,7,2.14,Conditional Pass,Dead Pixel,2.19,100.0,2,5,97.84,28.57,71.43,15.26,880.0,895.26
306,20230108,5,3,22,3,1,268,260,8,2.94,Conditional Pass,Power Failure,1.71,99.59,4,4,97.01,50.0,50.0,28.21,992.0,1020.21
307,20230108,3,3,129,2,1,311,305,6,1.87,Pass,Display Flicker,2.12,94.77,3,3,98.07,50.0,50.0,28.45,396.0,424.45
308,20230108,2,5,129,1,1,192,189,3,1.52,Pass,Power Failure,2.16,94.78,2,1,98.44,66.67,33.33,27.3,108.0,135.3
309,20230108,4,6,86,2,1,404,396,8,2.0,Conditional Pass,Color Issue,2.07,91.35,3,5,98.02,37.5,62.5,23.0,880.0,903.0
310,20230108,2,6,195,3,1,358,346,12,3.47,Conditional Pass,Loose Connection,1.26,92.28,5,7,96.65,41.67,58.33,78.22,756.0,834.22
311,20230108,2,5,100,2,1,195,190,5,2.67,Conditional Pass,Color Issue,1.81,84.1,2,3,97.44,40.0,60.0,35.99,324.0,359.99
312,20230108,1,3,84,2,1,238,233,5,2.18,Conditional Pass,Power Failure,1.76,92.38,3,2,97.9,60.0,40.0,20.66,164.0,184.66
313,20230108,6,11,1,2,2,254,249,5,2.15,Conditional Pass,Loose Connection,1.97,98.55,2,3,98.03,40.0,60.0,20.27,645.0,665.27
314,20230108,8,10,113,1,2,150,147,3,2.04,Conditional Pass,Dead Pixel,1.95,87.9,1,2,98.0,33.33,66.67,16.42,730.0,746.42
315,20230108,8,7,110,3,2,199,192,7,3.35,Conditional Pass,Alignment Error,1.68,85.63,2,5,96.48,28.57,71.43,34.43,1825.0,1859.43
316,20230108,8,11,143,2,2,298,294,4,1.4,Pass,Display Flicker,1.62,100.0,2,2,98.66,50.0,50.0,32.3,730.0,762.3
317,20230108,7,8,95,3,2,185,179,6,3.33,Conditional Pass,Dead Pixel,1.16,92.29,2,4,96.76,33.33,66.67,27.0,752.0,779.0
318,20230108,6,11,143,2,2,281,277,4,1.57,Pass,Power Failure,1.82,97.98,2,2,98.58,50.0,50.0,15.7,430.0,445.7
319,20230108,6,8,53,3,2,191,186,5,2.57,Conditional Pass,Scratch,2.15,100.0,3,2,97.38,60.0,40.0,19.02,430.0,449.02
320,20230108,6,11,183,1,2,242,238,4,1.55,Pass,Packaging Damage,2.41,100.0,1,3,98.35,25.0,75.0,8.53,645.0,653.53
321,20230108,11,15,137,3,3,203,197,6,2.79,Conditional Pass,Display Flicker,1.83,95.61,3,3,97.04,50.0,50.0,37.64,444.0,481.64
322,20230108,11,12,90,3,3,101,98,3,3.11,Conditional Pass,Dead Pixel,1.43,87.73,1,2,97.03,33.33,66.67,9.57,296.0,305.57
323,20230108,11,15,75,1,3,190,187,3,1.47,Pass,Power Failure,1.91,88.11,1,2,98.42,33.33,66.67,11.57,296.0,307.57
324,20230108,9,15,12,1,3,183,180,3,1.43,Pass,Power Failure,1.78,94.79,1,2,98.36,33.33,66.67,14.81,480.0,494.81
325,20230108,12,15,75,3,3,200,193,7,3.41,Conditional Pass,Power Failure,2.36,87.92,3,4,96.5,42.86,57.14,38.22,3560.0,3598.22
326,20230108,11,15,20,2,3,170,167,3,1.76,Pass,Scratch,1.2,90.66,1,2,98.24,33.33,66.67,7.69,296.0,303.69
327,20230108,14,18,176,1,4,69,68,1,1.15,Pass,Loose Connection,1.07,100.0,0,1,98.55,0.0,100.0,0.0,1880.0,1880.0
328,20230108,14,19,168,1,4,136,134,2,1.26,Pass,Loose Connection,1.99,100.0,1,1,98.53,50.0,50.0,8.28,1880.0,1888.28
329,20230108,14,18,168,1,4,68,67,1,1.27,Pass,Scratch,1.38,100.0,0,1,98.53,0.0,100.0,0.0,1880.0,1880.0
330,20230108,13,20,191,1,4,69,68,1,1.46,Pass,Power Failure,0.77,88.35,0,1,98.55,0.0,100.0,0.0,1350.0,1350.0
331,20230108,14,17,191,1,4,63,62,1,2.1,Conditional Pass,Color Issue,0.7,87.57,0,1,98.41,0.0,100.0,0.0,1880.0,1880.0
332,20230108,15,17,157,1,4,79,78,1,1.0,Pass,Display Flicker,1.09,95.46,0,1,98.73,0.0,100.0,0.0,2450.0,2450.0
333,20230108,16,23,67,1,5,122,120,2,2.05,Conditional Pass,Alignment Error,1.84,86.75,0,2,98.36,0.0,100.0,0.0,1240.0,1240.0
334,20230108,16,23,69,3,5,124,120,4,3.08,Conditional Pass,Display Flicker,1.29,92.52,1,3,96.77,25.0,75.0,11.4,1860.0,1871.4
335,20230108,16,23,87,2,5,117,114,3,2.29,Conditional Pass,Dead Pixel,1.97,89.26,1,2,97.44,33.33,66.67,7.54,1240.0,1247.54
336,20230108,16,24,187,3,5,147,143,4,2.89,Conditional Pass,Loose Connection,1.38,100.0,1,3,97.28,25.0,75.0,17.27,1860.0,1877.27
337,20230108,20,28,118,2,6,71,70,1,1.53,Pass,Loose Connection,0.94,100.0,0,1,98.59,0.0,100.0,0.0,26.0,26.0
338,20230108,20,26,78,1,6,89,88,1,1.39,Pass,Loose Connection,1.75,97.53,0,1,98.88,0.0,100.0,0.0,26.0,26.0
339,20230108,19,28,118,3,6,73,71,2,3.09,Conditional Pass,Display Flicker,1.14,100.0,0,2,97.26,0.0,100.0,0.0,36.0,36.0
340,20230108,19,25,125,2,6,79,77,2,2.18,Conditional Pass,Display Flicker,1.55,86.35,1,1,97.47,50.0,50.0,11.88,18.0,29.88
341,20230108,19,27,97,1,6,85,84,1,1.59,Pass,Packaging Damage,1.38,92.72,0,1,98.82,0.0,100.0,0.0,18.0,18.0
342,20230108,21,30,101,3,7,67,65,2,2.75,Conditional Pass,Scratch,1.51,97.48,1,1,97.01,50.0,50.0,14.26,15.0,29.26
343,20230108,21,30,45,1,7,68,67,1,1.63,Pass,Alignment Error,1.53,89.56,0,1,98.53,0.0,100.0,0.0,15.0,15.0
344,20230108,21,30,88,1,7,63,62,1,1.55,Pass,Packaging Damage,1.71,90.38,0,1,98.41,0.0,100.0,0.0,15.0,15.0
345,20230108,21,31,73,2,7,52,51,1,1.91,Pass,Dead Pixel,0.83,100.0,0,1,98.08,0.0,100.0,0.0,15.0,15.0
346,20230108,22,35,72,2,8,50,49,1,1.84,Pass,Alignment Error,0.89,91.49,0,1,98.0,0.0,100.0,0.0,34.0,34.0
347,20230108,22,34,21,3,8,50,48,2,3.12,Conditional Pass,Scratch,1.22,92.42,1,1,96.0,50.0,50.0,16.47,34.0,50.47
348,20230108,22,34,72,2,8,50,49,1,1.93,Pass,Color Issue,1.66,92.03,0,1,98.0,0.0,100.0,0.0,34.0,34.0
349,20230109,2,4,192,2,1,233,228,5,2.29,Conditional Pass,Power Failure,1.75,87.8,2,3,97.85,40.0,60.0,33.89,324.0,357.89
350,20230109,3,2,54,2,1,338,331,7,2.13,Conditional Pass,Display Flicker,2.0,94.53,4,3,97.93,57.14,42.86,56.68,396.0,452.68
351,20230109,3,5,22,1,1,248,245,3,1.23,Pass,Alignment Error,1.91,94.65,1,2,98.79,33.33,66.67,12.7,264.0,276.7
352,20230109,5,4,54,1,1,231,227,4,1.64,Pass,Color Issue,2.37,96.68,2,2,98.27,50.0,50.0,28.92,496.0,524.92
353,20230109,3,5,129,1,1,225,222,3,1.55,Pass,Display Flicker,1.43,92.24,2,1,98.67,66.67,33.33,31.09,132.0,163.09
354,20230109,1,6,134,2,1,286,279,7,2.55,Conditional Pass,Packaging Damage,1.5,91.01,3,4,97.55,42.86,57.14,50.25,328.0,378.25
355,20230109,1,6,86,3,1,390,378,12,2.95,Conditional Pass,Display Flicker,2.51,97.18,7,5,96.92,58.33,41.67,66.4,410.0,476.4
356,20230109,3,4,198,3,1,226,219,7,3.11,Conditional Pass,Color Issue,2.38,82.65,4,3,96.9,57.14,42.86,55.49,396.0,451.49
357,20230109,1,2,165,1,1,278,272,6,2.31,Conditional Pass,Display Flicker,1.38,87.2,2,4,97.84,33.33,66.67,25.49,328.0,353.49
358,20230109,7,10,178,2,2,152,149,3,1.82,Pass,Alignment Error,1.01,92.01,1,2,98.03,33.33,66.67,8.91,376.0,384.91
359,20230109,8,7,15,1,2,196,192,4,2.04,Conditional Pass,Dead Pixel,1.85,88.07,1,3,97.96,25.0,75.0,14.61,1095.0,1109.61
360,20230109,7,8,15,1,2,193,190,3,1.77,Pass,Loose Connection,1.91,88.66,2,1,98.45,66.67,33.33,35.47,188.0,223.47
361,20230109,7,11,5,1,2,269,265,4,1.66,Pass,Alignment Error,1.65,95.65,2,2,98.51,50.0,50.0,23.46,376.0,399.46
