MaintenanceID,DateKey,MachineKey,EmployeeKey,PlantKey,MaintenanceType,MaintenanceStatus,Priority,DowntimeMinutes,MaintenanceDurationHours,LaborHours,SparePartsCost,LaborCost,TotalMaintenanceCost,MTTRHours,MTBFDays,MachineAvailabilityPct,MaintenanceEfficiencyPct,TechnicianRating,RepeatFailure
172,20230105.0,2.0,145.0,1.0,Preventive,In Progress,Critical,47.0,3.35,3.37,423.73,241.87,665.6,3.35,6.51,95.3,90.25,83.07,No
173,20230105.0,1.0,102.0,1.0,Preventive,Scheduled,Low,25.0,1.51,1.66,1277.02,94.75,1371.77,1.51,15.21,97.5,91.71,97.98,No
174,20230105.0,1.0,54.0,1.0,Predictive,Scheduled,Medium,52.0,2.53,2.19,1026.48,179.41,1205.89,2.53,18.06,94.8,92.76,92.23,No
175,20230105.0,3.0,138.0,1.0,Corrective,Completed,Low,19.0,1.36,1.16,432.19,86.89,519.08,1.36,16.12,98.1,94.25,95.44,No
176,20230105.0,6.0,198.0,1.0,Corrective,Completed,High,24.0,2.21,2.23,394.51,182.17,576.68,2.21,8.55,97.6,95.79,87.12,No
177,20230105.0,1.0,134.0,1.0,Emergency,Completed,Critical,11.0,2.82,2.75,1021.08,202.61,1223.69,2.82,11.17,98.9,97.41,88.12,Yes
178,20230105.0,7.0,117.0,2.0,Preventive,Completed,Critical,22.0,2.01,1.65,743.02,127.51,870.53,2.01,16.74,97.8,93.87,93.12,No
179,20230105.0,11.0,117.0,2.0,Corrective,Completed,Critical,23.0,1.74,1.44,717.0,118.63,835.63,1.74,7.19,97.7,96.4,87.62,No
180,20230105.0,10.0,25.0,2.0,Predictive,Completed,Medium,46.0,2.2,2.54,511.88,207.48,719.36,2.2,14.53,95.4,90.06,96.55,No
181,20230105.0,8.0,164.0,2.0,Emergency,Scheduled,Critical,26.0,3.42,3.27,412.42,275.17,687.59,3.42,20.96,97.4,95.24,88.85,No
182,20230105.0,10.0,25.0,2.0,Preventive,Completed,Medium,21.0,2.91,2.62,450.97,146.79,597.76,2.91,29.73,97.9,95.57,90.59,No
183,20230105.0,10.0,13.0,2.0,Corrective,Scheduled,Medium,32.0,1.2,1.25,510.63,89.85,600.48,1.2,27.96,96.8,92.18,81.11,No
184,20230105.0,9.0,52.0,2.0,Corrective,In Progress,Medium,40.0,3.05,3.39,375.29,287.27,662.56,3.05,9.31,96.0,94.64,94.43,No
185,20230105.0,7.0,161.0,2.0,Emergency,Scheduled,Critical,53.0,3.85,3.88,701.53,217.3,918.83,3.85,13.58,94.7,91.82,91.95,No
186,20230105.0,7.0,110.0,2.0,Emergency,Completed,Critical,41.0,1.3,1.22,896.82,73.5,970.32,1.3,12.96,95.9,93.48,84.86,No
187,20230105.0,15.0,31.0,3.0,Corrective,In Progress,Medium,40.0,1.77,1.58,539.46,80.22,619.68,1.77,23.59,96.0,90.52,90.29,No
188,20230105.0,16.0,31.0,3.0,Predictive,In Progress,Low,54.0,2.04,1.9,375.49,119.68,495.17,2.04,11.17,94.6,91.46,93.21,Yes
189,20230105.0,16.0,12.0,3.0,Predictive,Completed,Medium,49.0,3.5,3.06,897.7,226.35,1124.05,3.5,15.13,95.1,91.67,95.89,No
190,20230105.0,14.0,166.0,3.0,Emergency,Completed,High,27.0,3.29,3.9,314.8,331.43,646.23,3.29,17.28,97.3,92.64,91.03,No
191,20230105.0,16.0,160.0,3.0,Emergency,In Progress,Medium,45.0,3.19,3.04,723.24,180.49,903.73,3.19,8.86,95.5,92.22,89.08,Yes
192,20230105.0,16.0,31.0,3.0,Predictive,Completed,Medium,15.0,1.68,1.62,745.33,87.24,832.57,1.68,6.41,98.5,93.87,93.94,No
193,20230105.0,17.0,23.0,4.0,Emergency,In Progress,Medium,8.0,1.46,1.39,846.69,90.31,937.0,1.46,19.3,99.2,96.64,88.6,No
194,20230105.0,20.0,196.0,4.0,Preventive,Completed,Low,31.0,2.85,2.68,328.28,179.19,507.47,2.85,9.28,96.9,95.39,90.73,Yes
195,20230105.0,17.0,130.0,4.0,Preventive,Scheduled,Critical,48.0,3.21,3.1,852.93,168.2,1021.13,3.21,20.55,95.2,89.53,89.74,No
196,20230105.0,19.0,23.0,4.0,Preventive,Scheduled,Critical,8.0,2.28,1.84,401.19,113.07,514.26,2.28,6.64,99.2,96.83,90.55,No
197,20230105.0,18.0,41.0,4.0,Predictive,In Progress,Low,12.0,2.72,3.17,264.58,154.86,419.44,2.72,9.72,98.8,93.82,86.29,No
198,20230105.0,20.0,49.0,4.0,Preventive,In Progress,Critical,19.0,1.75,1.68,581.18,142.14,723.32,1.75,10.42,98.1,95.57,93.94,Yes
199,20230105.0,21.0,132.0,5.0,Preventive,Scheduled,Low,6.0,1.54,1.53,802.11,111.86,913.97,1.54,5.08,99.4,97.64,92.51,No
200,20230105.0,23.0,150.0,5.0,Preventive,Completed,High,31.0,1.59,1.85,469.22,125.19,594.41,1.59,16.3,96.9,95.56,87.39,No
201,20230105.0,21.0,104.0,5.0,Emergency,Scheduled,High,34.0,1.11,0.98,425.31,76.27,501.58,1.11,20.66,96.6,95.29,90.09,No
202,20230105.0,21.0,150.0,5.0,Emergency,Completed,Low,42.0,2.16,2.37,919.73,172.0,1091.73,2.16,4.99,95.8,93.62,85.02,Yes
203,20230105.0,24.0,91.0,5.0,Emergency,Completed,High,54.0,2.25,2.49,464.65,151.56,616.21,2.25,44.24,94.6,89.06,84.51,No
204,20230105.0,21.0,200.0,5.0,Preventive,Completed,High,27.0,2.33,2.21,457.09,151.24,608.33,2.33,11.36,97.3,95.22,86.47,No
205,20230105.0,26.0,36.0,6.0,Emergency,In Progress,High,43.0,1.6,1.74,622.17,129.78,751.95,1.6,12.88,95.7,90.47,92.24,No
206,20230105.0,25.0,42.0,6.0,Predictive,In Progress,Low,34.0,1.32,1.1,573.07,74.01,647.08,1.32,15.92,96.6,91.3,94.63,Yes
207,20230105.0,28.0,171.0,6.0,Emergency,Completed,Medium,45.0,1.98,1.89,253.2,153.18,406.38,1.98,33.66,95.5,94.44,93.8,No
208,20230105.0,27.0,39.0,6.0,Predictive,Completed,Critical,45.0,1.92,1.74,237.02,89.94,326.96,1.92,16.49,95.5,91.2,86.28,No
209,20230105.0,25.0,80.0,6.0,Emergency,In Progress,Critical,33.0,2.53,2.22,352.74,126.95,479.69,2.53,26.28,96.7,92.5,97.74,No
210,20230105.0,29.0,141.0,7.0,Corrective,In Progress,High,44.0,3.27,3.74,706.85,188.66,895.51,3.27,15.15,95.6,94.39,91.21,No
211,20230105.0,32.0,126.0,7.0,Predictive,Completed,Medium,7.0,1.35,1.46,306.94,99.33,406.27,1.35,19.02,99.3,95.21,87.72,No
212,20230105.0,30.0,76.0,7.0,Predictive,Scheduled,Low,8.0,2.11,2.15,464.73,144.06,608.79,2.11,42.21,99.2,95.54,85.76,No
213,20230105.0,33.0,136.0,8.0,Emergency,Completed,Critical,50.0,3.38,3.78,279.11,245.59,524.7,3.38,37.58,95.0,90.45,95.61,No
214,20230105.0,37.0,136.0,8.0,Preventive,Completed,Medium,23.0,3.36,3.33,207.21,217.33,424.54,3.36,68.29,97.7,95.22,94.81,No
215,20230106.0,5.0,22.0,1.0,Emergency,Completed,Low,9.0,2.29,2.16,629.96,101.03,730.99,2.29,30.98,99.1,96.51,93.2,No
216,20230106.0,6.0,121.0,1.0,Corrective,In Progress,Low,47.0,1.53,1.36,590.9,91.55,682.45,1.53,26.78,95.3,90.64,88.82,No
217,20230106.0,2.0,100.0,1.0,Emergency,Completed,Critical,27.0,2.16,1.98,1132.47,95.9,1228.37,2.16,18.8,97.3,95.01,84.44,No
218,20230106.0,6.0,177.0,1.0,Predictive,Scheduled,Low,10.0,1.54,1.29,578.22,81.4,659.62,1.54,7.13,99.0,93.28,87.58,Yes
219,20230106.0,6.0,198.0,1.0,Corrective,In Progress,Medium,49.0,3.01,2.61,711.79,142.91,854.7,3.01,10.52,95.1,90.16,84.72,No
220,20230106.0,6.0,138.0,1.0,Corrective,Completed,High,37.0,1.58,1.68,411.75,125.15,536.9,1.58,32.96,96.3,92.69,94.61,Yes
221,20230106.0,3.0,70.0,1.0,Preventive,In Progress,Critical,54.0,3.28,3.69,362.86,181.07,543.93,3.28,21.74,94.6,89.81,89.68,No
222,20230106.0,2.0,54.0,1.0,Predictive,Scheduled,Low,11.0,2.0,2.11,857.43,146.54,1003.97,2.0,14.15,98.9,94.69,93.32,No
223,20230106.0,6.0,138.0,1.0,Emergency,In Progress,Medium,54.0,3.08,2.85,331.67,141.58,473.25,3.08,16.82,94.6,89.59,94.32,No
224,20230106.0,8.0,66.0,2.0,Predictive,In Progress,Low,56.0,2.65,2.69,1018.16,221.19,1239.35,2.65,6.99,94.4,89.52,84.62,No
225,20230106.0,10.0,5.0,2.0,Emergency,In Progress,Critical,20.0,3.0,3.54,533.34,186.93,720.27,3.0,14.71,98.0,94.87,91.37,No
226,20230106.0,9.0,175.0,2.0,Emergency,Scheduled,Critical,56.0,2.66,2.22,300.99,167.48,468.47,2.66,10.69,94.4,90.03,91.16,No
227,20230106.0,9.0,175.0,2.0,Emergency,Scheduled,Medium,29.0,2.36,1.99,357.66,151.25,508.91,2.36,23.3,97.1,93.06,93.16,Yes
228,20230106.0,8.0,81.0,2.0,Preventive,In Progress,Low,21.0,3.32,2.79,950.0,209.4,1159.4,3.32,9.62,97.9,96.92,92.35,No
229,20230106.0,9.0,25.0,2.0,Corrective,Completed,Medium,12.0,2.64,2.36,831.28,161.7,992.98,2.64,12.08,98.8,96.38,94.23,No
230,20230106.0,9.0,175.0,2.0,Preventive,Completed,Critical,32.0,3.05,3.14,641.95,216.27,858.22,3.05,7.75,96.8,95.73,89.45,No
231,20230106.0,10.0,140.0,2.0,Emergency,In Progress,Medium,30.0,3.3,3.95,760.89,197.8,958.69,3.3,27.79,97.0,92.39,97.78,No
232,20230106.0,10.0,15.0,2.0,Predictive,In Progress,Critical,11.0,2.13,1.93,491.46,121.74,613.2,2.13,21.48,98.9,97.32,86.25,No
233,20230106.0,13.0,12.0,3.0,Preventive,Scheduled,Critical,49.0,2.13,1.71,806.41,127.07,933.48,2.13,21.11,95.1,91.57,94.45,No
234,20230106.0,15.0,137.0,3.0,Predictive,Scheduled,Low,6.0,1.14,1.11,265.04,61.87,326.91,1.14,37.48,99.4,95.11,96.25,No
235,20230106.0,16.0,166.0,3.0,Corrective,Scheduled,Medium,54.0,1.51,1.59,955.08,72.59,1027.67,1.51,22.95,94.6,89.67,90.0,No
236,20230106.0,12.0,12.0,3.0,Preventive,In Progress,High,44.0,3.44,3.17,1202.59,253.8,1456.39,3.44,4.34,95.6,91.59,90.38,No
237,20230106.0,15.0,153.0,3.0,Emergency,Completed,Low,41.0,3.0,3.31,357.42,161.02,518.44,3.0,9.62,95.9,91.17,94.55,No
238,20230106.0,14.0,90.0,3.0,Preventive,In Progress,High,41.0,2.92,3.29,832.95,203.63,1036.58,2.92,7.87,95.9,90.49,83.48,Yes
239,20230106.0,12.0,149.0,3.0,Corrective,In Progress,High,38.0,3.34,2.86,1108.19,214.86,1323.05,3.34,5.03,96.2,95.2,81.8,Yes
240,20230106.0,20.0,23.0,4.0,Corrective,Completed,Critical,21.0,2.66,2.8,335.07,172.11,507.18,2.66,22.92,97.9,96.24,87.41,Yes
241,20230106.0,17.0,130.0,4.0,Preventive,Scheduled,High,11.0,1.56,1.52,817.93,83.47,901.4,1.56,19.06,98.9,94.19,90.41,No
242,20230106.0,19.0,41.0,4.0,Emergency,In Progress,Low,57.0,1.96,2.04,255.17,123.77,378.94,1.96,30.55,94.3,92.34,88.16,No
243,20230106.0,20.0,169.0,4.0,Emergency,In Progress,Medium,9.0,1.25,1.32,287.25,106.32,393.57,1.25,4.61,99.1,94.94,81.82,No
244,20230106.0,23.0,64.0,5.0,Emergency,Scheduled,High,7.0,2.52,2.98,502.41,136.09,638.5,2.52,8.57,99.3,94.64,81.08,Yes
245,20230106.0,24.0,182.0,5.0,Preventive,In Progress,Low,17.0,2.35,2.35,281.25,171.72,452.97,2.35,11.42,98.3,95.04,95.91,No
246,20230106.0,23.0,87.0,5.0,Predictive,Scheduled,Critical,30.0,2.28,2.01,518.43,133.58,652.01,2.28,20.85,97.0,94.26,89.04,Yes
247,20230106.0,23.0,63.0,5.0,Corrective,Completed,Low,56.0,3.26,3.71,199.61,179.74,379.35,3.26,22.51,94.4,90.88,92.86,No
248,20230106.0,24.0,34.0,5.0,Predictive,Completed,High,16.0,2.54,2.74,195.7,227.75,423.45,2.54,32.34,98.4,96.35,85.25,No
249,20230106.0,25.0,79.0,6.0,Emergency,In Progress,High,43.0,3.05,2.58,891.93,150.67,1042.6,3.05,13.95,95.7,92.46,87.44,Yes
250,20230106.0,28.0,80.0,6.0,Corrective,Scheduled,Low,27.0,1.09,1.25,295.11,64.12,359.23,1.09,29.49,97.3,95.81,98.12,Yes
251,20230106.0,27.0,167.0,6.0,Emergency,Completed,High,9.0,0.76,0.87,278.93,55.57,334.5,0.76,20.55,99.1,93.9,92.12,Yes
252,20230106.0,27.0,139.0,6.0,Corrective,Completed,Low,6.0,1.22,1.42,310.97,110.82,421.79,1.22,27.72,99.4,94.03,86.71,Yes
253,20230106.0,32.0,4.0,7.0,Predictive,Completed,High,46.0,3.65,3.02,298.13,170.0,468.13,3.65,47.63,95.4,91.24,84.67,Yes
254,20230106.0,29.0,135.0,7.0,Corrective,Completed,Low,28.0,2.38,2.19,527.59,139.19,666.78,2.38,23.74,97.2,93.77,86.81,No
255,20230106.0,30.0,115.0,7.0,Predictive,Completed,Medium,22.0,3.2,2.59,405.16,182.43,587.59,3.2,32.35,97.8,91.98,92.15,No
256,20230106.0,29.0,163.0,7.0,Emergency,Scheduled,High,40.0,2.49,2.23,460.93,105.69,566.62,2.49,36.57,96.0,93.66,80.85,No
257,20230106.0,36.0,72.0,8.0,Emergency,Scheduled,Medium,36.0,2.25,2.47,253.1,161.09,414.19,2.25,50.36,96.4,92.52,90.34,Yes
258,20230106.0,33.0,123.0,8.0,Corrective,Completed,Medium,10.0,1.26,1.14,247.1,87.82,334.92,1.26,40.78,99.0,96.7,91.43,No
259,20230107.0,3.0,185.0,1.0,Corrective,In Progress,High,24.0,1.24,1.37,398.36,67.44,465.8,1.24,12.82,97.6,93.28,90.65,No
260,20230107.0,6.0,185.0,1.0,Predictive,Completed,Low,37.0,2.28,2.6,256.11,200.99,457.1,2.28,14.63,96.3,93.92,94.02,No
261,20230107.0,2.0,84.0,1.0,Emergency,Scheduled,Medium,40.0,2.94,3.49,686.81,163.88,850.69,2.94,8.68,96.0,94.18,86.22,No
262,20230107.0,5.0,54.0,1.0,Emergency,In Progress,Low,24.0,1.14,0.96,717.32,47.86,765.18,1.14,5.96,97.6,95.56,88.96,No
263,20230107.0,6.0,134.0,1.0,Preventive,In Progress,Low,57.0,2.91,2.63,624.5,120.64,745.14,2.91,7.04,94.3,92.9,88.1,No
264,20230107.0,3.0,170.0,1.0,Corrective,In Progress,Medium,38.0,1.24,1.22,443.51,82.91,526.42,1.24,20.68,96.2,92.33,93.01,No
265,20230107.0,6.0,156.0,1.0,Emergency,Scheduled,Critical,32.0,3.3,3.0,437.47,152.84,590.31,3.3,24.45,96.8,93.98,85.33,No
266,20230107.0,1.0,138.0,1.0,Emergency,Scheduled,High,25.0,1.07,0.98,513.32,51.92,565.24,1.07,18.01,97.5,94.21,96.02,Yes
267,20230107.0,3.0,138.0,1.0,Preventive,In Progress,Low,21.0,2.05,2.28,578.19,154.19,732.38,2.05,10.12,97.9,93.35,91.78,No
268,20230107.0,9.0,15.0,2.0,Predictive,Scheduled,Low,42.0,3.22,3.18,523.05,217.38,740.43,3.22,9.28,95.8,90.82,87.33,No
269,20230107.0,11.0,122.0,2.0,Corrective,Completed,High,57.0,3.36,3.96,503.6,333.85,837.45,3.36,17.3,94.3,93.05,97.94,No
270,20230107.0,7.0,106.0,2.0,Emergency,Scheduled,High,31.0,3.03,3.27,1126.88,150.84,1277.72,3.03,16.31,96.9,95.68,84.75,No
271,20230107.0,10.0,110.0,2.0,Corrective,In Progress,Medium,20.0,1.27,1.04,278.42,71.83,350.25,1.27,4.83,98.0,94.46,84.32,No
272,20230107.0,10.0,113.0,2.0,Preventive,In Progress,Critical,15.0,3.05,3.47,437.54,159.19,596.73,3.05,20.21,98.5,97.11,90.42,No
273,20230107.0,10.0,85.0,2.0,Predictive,Completed,High,60.0,2.97,2.78,436.95,233.62,670.57,2.97,24.16,94.0,90.41,95.47,No
274,20230107.0,9.0,147.0,2.0,Preventive,Completed,High,40.0,1.72,1.78,399.24,101.95,501.19,1.72,20.1,96.0,90.85,95.5,No
275,20230107.0,10.0,40.0,2.0,Predictive,In Progress,Medium,11.0,2.99,3.55,376.43,240.06,616.49,2.99,29.71,98.9,93.66,93.22,No
276,20230107.0,15.0,31.0,3.0,Corrective,Scheduled,Low,57.0,3.04,3.6,524.21,258.48,782.69,3.04,33.71,94.3,90.23,87.48,No
277,20230107.0,14.0,31.0,3.0,Emergency,In Progress,High,37.0,1.99,2.22,673.65,104.18,777.83,1.99,16.18,96.3,92.54,88.56,No
278,20230107.0,15.0,12.0,3.0,Preventive,In Progress,Low,34.0,2.43,2.04,378.78,162.31,541.09,2.43,30.74,96.6,94.12,90.94,Yes
279,20230107.0,16.0,75.0,3.0,Predictive,Scheduled,Critical,43.0,2.01,2.37,371.76,122.78,494.54,2.01,11.26,95.7,93.46,88.83,Yes
280,20230107.0,15.0,62.0,3.0,Emergency,Scheduled,High,32.0,2.79,2.71,452.79,187.78,640.57,2.79,22.5,96.8,91.25,93.92,No
281,20230107.0,14.0,90.0,3.0,Emergency,Completed,High,41.0,2.83,2.6,302.07,157.86,459.93,2.83,19.21,95.9,92.5,81.18,Yes
282,20230107.0,16.0,62.0,3.0,Preventive,In Progress,Critical,53.0,3.44,3.61,682.45,176.45,858.9,3.44,7.7,94.7,92.04,98.44,No
283,20230107.0,16.0,20.0,3.0,Emergency,Completed,High,28.0,2.14,2.48,517.73,175.27,693.0,2.14,11.51,97.2,93.17,90.07,No
284,20230107.0,19.0,41.0,4.0,Emergency,Scheduled,Medium,37.0,2.22,2.01,530.76,135.82,666.58,2.22,11.74,96.3,93.88,83.28,No
285,20230107.0,18.0,119.0,4.0,Emergency,In Progress,Low,14.0,2.12,2.41,627.39,148.81,776.2,2.12,21.96,98.6,96.96,84.72,No
286,20230107.0,18.0,119.0,4.0,Preventive,In Progress,Medium,30.0,1.99,2.27,227.71,154.02,381.73,1.99,21.37,97.0,93.95,88.28,No
287,20230107.0,19.0,180.0,4.0,Corrective,Scheduled,High,39.0,3.52,3.05,265.05,160.76,425.81,3.52,7.62,96.1,90.71,87.38,No
288,20230107.0,19.0,169.0,4.0,Preventive,Scheduled,Critical,48.0,2.1,2.29,518.12,111.02,629.14,2.1,27.14,95.2,92.12,85.6,No
289,20230107.0,19.0,194.0,4.0,Predictive,Scheduled,High,46.0,1.55,1.33,415.8,90.85,506.65,1.55,42.66,95.4,90.15,85.74,Yes
290,20230107.0,22.0,26.0,5.0,Preventive,In Progress,High,45.0,3.44,3.12,543.94,211.79,755.73,3.44,19.98,95.5,90.59,93.82,No
291,20230107.0,22.0,69.0,5.0,Predictive,In Progress,Low,12.0,2.43,1.99,452.36,110.93,563.29,2.43,16.79,98.8,94.54,93.56,No
292,20230107.0,23.0,144.0,5.0,Corrective,In Progress,Medium,31.0,3.45,3.07,302.7,229.48,532.18,3.45,35.41,96.9,92.64,90.1,Yes
293,20230107.0,24.0,26.0,5.0,Predictive,Scheduled,Critical,40.0,3.45,3.32,304.72,217.99,522.71,3.45,25.26,96.0,90.51,96.54,Yes
294,20230107.0,24.0,200.0,5.0,Preventive,In Progress,Low,34.0,1.41,1.61,438.97,74.31,513.28,1.41,16.66,96.6,94.83,90.26,No
295,20230107.0,23.0,83.0,5.0,Corrective,In Progress,Critical,20.0,3.13,3.39,291.44,264.22,555.66,3.13,25.19,98.0,95.23,84.67,Yes
296,20230107.0,27.0,78.0,6.0,Predictive,Completed,Critical,36.0,2.59,2.26,544.95,154.75,699.7,2.59,19.29,96.4,91.4,95.46,Yes
297,20230107.0,27.0,78.0,6.0,Preventive,Scheduled,Low,29.0,1.11,1.27,506.43,68.04,574.47,1.11,14.41,97.1,92.37,90.65,No
298,20230107.0,27.0,39.0,6.0,Emergency,In Progress,High,50.0,2.52,2.15,248.61,165.62,414.23,2.52,14.5,95.0,92.19,87.4,No
299,20230107.0,27.0,184.0,6.0,Predictive,In Progress,Low,39.0,2.3,2.04,303.41,134.28,437.69,2.3,29.7,96.1,93.14,87.45,No
300,20230107.0,31.0,18.0,7.0,Corrective,Completed,Medium,20.0,2.04,1.91,234.0,110.79,344.79,2.04,20.65,98.0,95.33,100.0,No
301,20230107.0,30.0,141.0,7.0,Predictive,In Progress,Critical,26.0,3.18,3.57,516.0,246.33,762.33,3.18,31.1,97.4,94.87,94.85,No
302,20230107.0,30.0,2.0,7.0,Predictive,Scheduled,High,15.0,1.76,1.93,422.79,163.64,586.43,1.76,37.01,98.5,94.28,88.79,No
303,20230107.0,32.0,141.0,7.0,Predictive,Scheduled,Low,25.0,3.03,3.44,438.01,179.72,617.73,3.03,12.14,97.5,92.27,91.61,No
304,20230107.0,38.0,162.0,8.0,Preventive,In Progress,Low,59.0,2.04,1.81,327.22,111.89,439.11,2.04,66.17,94.1,90.2,89.1,No
305,20230108.0,2.0,22.0,1.0,Predictive,In Progress,Low,36.0,3.27,3.38,1152.66,161.73,1314.39,3.27,19.9,96.4,93.03,96.47,No
306,20230108.0,3.0,22.0,1.0,Predictive,Scheduled,Medium,11.0,2.86,2.46,1074.15,144.42,1218.57,2.86,24.17,98.9,97.38,97.31,No
307,20230108.0,3.0,129.0,1.0,Corrective,In Progress,Low,36.0,3.05,3.03,797.74,157.78,955.52,3.05,16.73,96.4,90.64,89.31,No
308,20230108.0,5.0,129.0,1.0,Preventive,In Progress,Medium,26.0,1.26,1.23,500.5,76.46,576.96,1.26,17.24,97.4,91.58,91.14,No
309,20230108.0,6.0,86.0,1.0,Corrective,Completed,Low,26.0,0.98,0.79,584.14,42.7,626.84,0.98,32.77,97.4,93.08,88.72,No
310,20230108.0,6.0,195.0,1.0,Emergency,In Progress,Medium,45.0,2.0,1.83,581.19,126.0,707.19,2.0,15.7,95.5,94.01,93.17,No
311,20230108.0,5.0,100.0,1.0,Corrective,Completed,High,16.0,1.18,1.37,728.14,62.7,790.84,1.18,10.37,98.4,97.34,83.48,Yes
312,20230108.0,3.0,84.0,1.0,Preventive,Scheduled,Low,33.0,2.83,3.16,602.02,223.14,825.16,2.83,19.62,96.7,93.91,89.16,Yes
313,20230108.0,11.0,1.0,2.0,Predictive,In Progress,Low,20.0,0.95,0.8,436.6,39.96,476.56,0.95,13.0,98.0,95.56,93.64,Yes
314,20230108.0,10.0,113.0,2.0,Predictive,Completed,Low,50.0,2.99,2.71,605.35,136.82,742.17,2.99,26.83,95.0,89.8,90.03,Yes
315,20230108.0,7.0,110.0,2.0,Preventive,Scheduled,Critical,13.0,1.96,2.05,1011.27,160.43,1171.7,1.96,21.49,98.7,94.54,84.87,No
316,20230108.0,11.0,143.0,2.0,Corrective,Completed,Low,35.0,3.36,3.61,455.14,196.31,651.45,3.36,5.4,96.5,91.14,94.17,No
317,20230108.0,8.0,95.0,2.0,Corrective,Completed,High,55.0,3.23,2.71,510.76,147.01,657.77,3.23,24.21,94.5,90.23,87.05,Yes
318,20230108.0,11.0,143.0,2.0,Corrective,In Progress,High,8.0,1.53,1.64,427.26,81.4,508.66,1.53,31.96,99.2,97.66,93.47,No
319,20230108.0,8.0,53.0,2.0,Emergency,In Progress,Critical,33.0,3.29,3.89,520.26,289.12,809.38,3.29,11.2,96.7,92.56,93.6,No
320,20230108.0,11.0,183.0,2.0,Preventive,In Progress,Critical,56.0,3.16,3.13,425.09,251.79,676.88,3.16,10.28,94.4,89.36,96.68,No
321,20230108.0,15.0,137.0,3.0,Emergency,In Progress,Low,48.0,3.31,3.55,252.04,213.67,465.71,3.31,19.63,95.2,89.63,96.99,No
322,20230108.0,12.0,90.0,3.0,Predictive,Scheduled,Low,18.0,3.02,2.95,444.22,210.04,654.26,3.02,2.94,98.2,96.57,84.47,No
323,20230108.0,15.0,75.0,3.0,Preventive,Scheduled,Medium,8.0,1.72,1.88,379.82,134.51,514.33,1.72,30.37,99.2,93.99,90.79,Yes
324,20230108.0,15.0,12.0,3.0,Preventive,Scheduled,Medium,13.0,1.98,1.96,385.73,101.17,486.9,1.98,34.55,98.7,94.36,92.12,No
325,20230108.0,15.0,75.0,3.0,Emergency,In Progress,Low,60.0,2.88,2.74,522.27,131.94,654.21,2.88,22.88,94.0,91.05,85.62,No
326,20230108.0,15.0,20.0,3.0,Corrective,Scheduled,Critical,39.0,3.6,3.95,182.55,241.49,424.04,3.6,7.36,96.1,92.97,93.18,No
327,20230108.0,18.0,176.0,4.0,Predictive,Scheduled,Critical,19.0,3.19,3.02,237.68,162.83,400.51,3.19,19.39,98.1,94.96,98.34,No
328,20230108.0,19.0,168.0,4.0,Preventive,Completed,Medium,39.0,1.44,1.59,269.24,93.26,362.5,1.44,37.54,96.1,94.97,95.44,No
329,20230108.0,18.0,168.0,4.0,Corrective,In Progress,Medium,51.0,2.58,2.91,588.68,178.58,767.26,2.58,13.05,94.9,90.14,94.25,No
330,20230108.0,20.0,191.0,4.0,Emergency,Scheduled,Medium,6.0,2.39,2.02,491.61,165.77,657.38,2.39,27.02,99.4,96.36,89.21,No
331,20230108.0,17.0,191.0,4.0,Corrective,Scheduled,Medium,50.0,3.74,3.0,780.63,201.39,982.02,3.74,14.03,95.0,92.08,90.27,No
332,20230108.0,17.0,157.0,4.0,Predictive,In Progress,High,53.0,1.64,1.74,692.19,100.7,792.89,1.64,24.68,94.7,91.0,96.46,No
333,20230108.0,23.0,67.0,5.0,Corrective,Completed,Medium,25.0,3.34,3.28,231.68,201.75,433.43,3.34,32.6,97.5,95.3,82.29,No
334,20230108.0,23.0,69.0,5.0,Preventive,In Progress,Critical,47.0,2.84,2.6,321.75,186.93,508.68,2.84,43.29,95.3,92.68,94.71,No
335,20230108.0,23.0,87.0,5.0,Preventive,Scheduled,Low,52.0,2.82,3.32,476.8,238.94,715.74,2.82,39.97,94.8,91.64,89.34,No
336,20230108.0,24.0,187.0,5.0,Corrective,Completed,High,46.0,1.33,1.14,367.89,60.42,428.31,1.33,43.13,95.4,90.44,95.41,No
337,20230108.0,28.0,118.0,6.0,Emergency,Completed,High,53.0,1.89,1.92,392.93,121.16,514.09,1.89,24.51,94.7,92.22,97.93,No
338,20230108.0,26.0,78.0,6.0,Preventive,Scheduled,High,34.0,2.8,2.29,472.04,141.21,613.25,2.8,25.68,96.6,94.11,95.96,Yes
339,20230108.0,28.0,118.0,6.0,Corrective,Scheduled,Medium,20.0,1.34,1.54,648.83,96.59,745.42,1.34,12.14,98.0,95.23,98.97,No
340,20230108.0,25.0,125.0,6.0,Predictive,Scheduled,High,51.0,2.09,1.82,744.21,95.51,839.72,2.09,7.88,94.9,91.64,84.04,No
341,20230108.0,27.0,97.0,6.0,Preventive,Scheduled,High,60.0,1.83,1.89,283.38,110.04,393.42,1.83,32.97,94.0,89.09,90.88,No
342,20230108.0,30.0,101.0,7.0,Corrective,In Progress,Critical,24.0,2.13,2.19,327.19,167.23,494.42,2.13,18.08,97.6,92.82,90.49,Yes
343,20230108.0,30.0,45.0,7.0,Preventive,Completed,High,53.0,1.61,1.43,265.68,83.33,349.01,1.61,19.71,94.7,90.05,90.87,No
344,20230108.0,30.0,88.0,7.0,Emergency,In Progress,High,54.0,2.51,2.92,435.82,203.95,639.77,2.51,42.44,94.6,92.15,86.65,Yes
