ProductionID,DateKey,PlantKey,MachineKey,EmployeeKey,ProductKey,ShiftKey,ProductionHours,MachineUtilizationPct,DowntimeMinutes,QuantityProduced,GoodQuantity,RejectedQuantity,DefectRatePct,OEE,UnitCost,UnitPrice,GrossRevenue,ProductionCost,DowntimeCost,LaborCost,ScrapCost,TotalCost,Profit,ProfitMarginPct,CostPerGoodUnit
174,20230105,1,1,54,1,2,7.61,86.8,52,287,281,6,2.26,75.31,82,149,41869,23534,650.49,361.56,492,25038.04,16830.96,40.2,89.1
175,20230105,1,3,138,3,2,7.39,85.66,19,310,303,7,2.26,80.14,132,249,75447,40920,175.81,267.34,924,42287.15,33159.85,43.95,139.56
176,20230105,1,6,198,1,1,7.86,92.54,24,349,342,7,1.9,86.07,82,149,50958,28618,303.45,396.16,574,29891.6,21066.4,41.34,87.4
177,20230105,1,1,134,4,1,7.77,88.82,11,306,302,4,1.46,85.59,176,329,99358,53856,98.97,386.58,704,55045.55,44312.45,44.6,182.27
178,20230105,2,7,117,7,1,7.41,83.05,22,235,231,4,1.87,77.6,188,349,80619,44180,204.88,353.06,752,45489.94,35129.06,43.57,196.93
179,20230105,2,11,117,8,3,7.07,82.4,23,261,253,8,3.15,75.54,365,699,176847,95265,344.29,336.86,2920,98866.15,77980.85,44.1,390.78
180,20230105,2,10,25,6,3,7.69,75.45,46,181,175,6,3.13,65.68,215,399,69825,38915,432.07,219.46,1290,40856.53,28968.47,41.49,233.47
181,20230105,2,8,164,6,3,7.18,77.09,26,197,191,6,3.27,70.23,215,399,76209,42355,237.25,313.83,1290,44196.09,32012.91,42.01,231.39
182,20230105,2,10,25,6,2,6.97,83.52,21,156,153,3,1.84,77.8,215,399,61047,33540,232.88,198.92,645,34616.79,26430.21,43.29,226.25
183,20230105,2,10,13,8,1,6.64,83.37,32,121,119,2,1.83,75.41,365,699,83181,44165,363.81,356.97,730,45615.78,37565.22,45.16,383.33
184,20230105,2,9,52,8,3,7.33,82.25,40,199,193,6,3.03,72.51,365,699,134907,72635,506.9,413.97,2190,75745.86,59161.14,43.85,392.47
185,20230105,2,7,161,6,3,7.03,83.38,53,212,205,7,3.11,70.5,215,399,81795,45580,750.01,237.26,1505,48072.26,33722.74,41.23,234.5
186,20230105,2,7,110,7,3,7.4,78.86,41,210,203,7,3.55,69.19,188,349,70847,39480,512.14,396.79,1316,41704.93,29142.07,41.13,205.44
187,20230105,3,15,31,12,3,7.77,78.84,40,184,179,5,2.93,70.12,890,1499,268321,163760,453.72,319.54,4450,168983.27,99337.73,37.02,944.04
188,20230105,3,16,31,11,2,7.71,91.7,54,165,161,4,2.21,79.03,148,299,48139,24420,634.74,317.07,592,25963.81,22175.19,46.06,161.27
189,20230105,3,16,12,11,3,7.41,83.27,49,149,144,5,3.23,71.61,148,299,43056,22052,695.33,377.77,740,23865.1,19190.9,44.57,165.73
190,20230105,3,14,166,9,1,7.64,96.74,27,83,82,1,1.33,89.95,240,449,36818,19920,368.48,398.51,240,20926.99,15891.01,43.16,255.21
191,20230105,3,16,160,9,1,7.1,84.27,45,151,148,3,1.81,73.87,240,449,66452,36240,448.92,214.66,720,37623.58,28828.42,43.38,254.21
192,20230105,3,16,31,12,1,7.06,89.26,15,139,137,2,1.45,84.86,890,1499,205363,123710,182.35,290.34,1780,125962.69,79400.31,38.66,919.44
193,20230105,4,17,23,15,3,6.73,84.66,8,66,64,2,2.96,80.47,2450,4399,281536,161700,92.92,381.41,4900,167074.33,114461.67,40.66,2610.54
194,20230105,4,20,196,14,2,7.14,88.04,31,65,63,2,2.39,79.16,1880,3399,214137,122200,395.03,352.5,3760,126707.53,87429.47,40.83,2011.23
195,20230105,4,17,130,14,3,7.14,77.88,48,68,66,2,3.3,67.12,1880,3399,224334,127840,460.08,270.95,3760,132331.03,92002.97,41.01,2005.02
196,20230105,4,19,23,14,3,6.83,87.98,8,106,103,3,2.75,83.82,1880,3399,350097,199280,72.44,387.08,5640,205379.52,144717.48,41.34,1993.98
197,20230105,4,18,41,15,2,7.65,83.17,12,55,54,1,1.93,79.52,2450,4399,237546,134750,103.98,423.18,2450,137727.15,99818.85,42.02,2550.5
198,20230105,4,20,49,15,3,6.69,81.47,19,68,66,2,2.65,75.33,2450,4399,290334,166600,200.23,294.91,4900,171995.14,118338.86,40.76,2605.99
199,20230105,5,21,132,18,2,7.79,79.37,6,131,128,3,2.23,76.56,4,15,1920,524,75.26,202.32,12,813.58,1106.42,57.63,6.36
200,20230105,5,23,150,18,1,7.36,93.35,31,115,113,2,2.17,85.29,4,15,1695,460,250.61,384.57,8,1103.18,591.82,34.92,9.76
201,20230105,5,21,104,17,2,6.76,93.28,34,122,120,2,1.92,84.06,48,99,11880,5856,501.41,185.24,96,6638.65,5241.35,44.12,55.32
202,20230105,5,21,150,16,2,7.77,82.46,42,118,116,2,1.95,73.76,620,1199,139084,73160,452.1,405.99,1240,75258.1,63825.9,45.89,648.78
203,20230105,5,24,91,16,1,7.62,85.55,54,133,131,2,1.65,74.31,620,1199,157069,82460,636.74,295.58,1240,84632.33,72436.67,46.12,646.05
204,20230105,5,21,200,18,3,7.26,86.85,27,113,109,4,3.44,78.58,4,15,1635,452,304.14,359.79,16,1131.93,503.07,30.77,10.38
205,20230105,6,26,36,20,1,6.72,85.16,43,70,69,1,1.37,74.99,26,59,4071,1820,507.42,350.44,26,2703.86,1367.14,33.58,39.19
206,20230105,6,25,42,19,3,7.93,82.84,34,95,93,2,2.48,75.3,18,39,3627,1710,481.31,433.9,36,2661.21,965.79,26.63,28.62
207,20230105,6,28,171,19,3,7.89,81.93,45,86,83,3,3.31,71.56,18,39,3237,1548,480.34,462.64,54,2544.98,692.02,21.38,30.66
208,20230105,6,27,39,20,2,7.16,85.92,45,72,71,1,2.06,75.85,26,59,4189,1872,471.31,245.93,26,2615.24,1573.76,37.57,36.83
209,20230105,6,25,80,19,2,7.26,83.49,33,76,75,1,1.52,76.15,18,39,2925,1368,338.22,323.22,18,2047.45,877.55,30,27.3
210,20230105,7,29,141,21,2,7.8,91.86,44,52,51,1,1.57,81.62,15,35,1785,780,488.05,175.5,15,1458.55,326.45,18.29,28.6
211,20230105,7,32,126,21,2,7.33,90.88,7,50,49,1,2.74,87.64,15,35,1715,750,58.27,406.18,15,1229.45,485.55,28.31,25.09
212,20230105,7,30,76,21,3,7.41,81.02,8,58,56,2,3.36,76.82,15,35,1960,870,115.81,365.09,30,1380.91,579.09,29.55,24.66
213,20230105,8,33,136,22,3,7.47,74.36,50,50,48,2,3.14,63.42,34,79,3792,1700,455.62,218.42,68,2442.04,1349.96,35.6,50.88
214,20230105,8,37,136,22,2,7.41,84.31,23,50,49,1,1.88,78.35,34,79,3871,1700,318.53,216.66,34,2269.2,1601.8,41.38,46.31
215,20230106,1,5,22,4,3,7.68,83.12,9,231,224,7,3.09,79.03,176,329,73696,40656,125.17,182.6,1232,42195.77,31500.23,42.74,188.37
216,20230106,1,6,121,1,3,6.93,84.22,47,369,356,13,3.44,72.07,82,149,53044,30258,430.07,341.57,1066,32095.64,20948.36,39.49,90.16
217,20230106,1,2,100,2,3,6.62,83.36,27,239,231,8,3.33,75.09,108,199,45969,25812,356.96,232.93,864,27265.89,18703.11,40.69,118.03
218,20230106,1,6,177,4,3,7.09,82.37,10,316,305,11,3.49,77.63,176,329,100345,55616,81.05,159.4,1936,57792.45,42552.55,42.41,189.48
219,20230106,1,6,198,3,2,6.99,80.68,49,332,324,8,2.48,69.54,132,249,80676,43824,718.38,352.31,1056,45950.68,34725.32,43.04,141.82
220,20230106,1,6,138,5,3,6.64,83.45,37,346,335,11,3.09,73.29,248,449,150415,85808,366.76,240.21,2728,89142.97,61272.03,40.74,266.1
221,20230106,1,3,70,3,2,7.93,83.97,54,288,281,7,2.44,72.63,132,249,69969,38016,453.35,173.05,924,39566.4,30402.6,43.45,140.81
222,20230106,1,2,54,3,1,6.62,95.51,11,272,267,5,1.9,91.16,132,249,66483,35904,101.97,314.52,660,36980.49,29502.51,44.38,138.5
223,20230106,1,6,138,1,3,6.56,78.65,54,358,347,11,3.14,65.77,82,149,51703,29356,597.51,237.31,902,31092.83,20610.17,39.86,89.6
224,20230106,2,8,66,6,1,7.75,94.34,56,217,213,4,2.04,81.45,215,399,84987,46655,579.42,426.06,860,48520.48,36466.52,42.91,227.8
225,20230106,2,10,5,6,3,7.12,83.54,20,169,164,5,2.75,77.27,215,399,65436,36335,165.21,307.46,1075,37882.67,27553.33,42.11,230.99
226,20230106,2,9,175,6,3,6.85,77.24,56,185,179,6,3.35,64.55,215,399,71421,39775,455.06,181.72,1290,41701.77,29719.23,41.61,232.97
227,20230106,2,9,175,8,1,7.19,86.51,29,184,180,4,1.95,78.94,365,699,125820,67160,290.65,190.74,1460,69101.39,56718.61,45.08,383.9
228,20230106,2,8,81,7,2,7.7,80.85,21,206,202,4,1.91,75.68,188,349,70498,38728,190.33,225.42,752,39895.75,30602.25,43.41,197.5
229,20230106,2,9,25,8,2,7.57,86.64,12,194,191,3,1.75,83.05,365,699,133509,70810,105.53,216.04,1095,72226.57,61282.43,45.9,378.15
230,20230106,2,9,175,7,1,7.86,84.36,32,187,183,4,1.89,76.95,188,349,63867,35156,435.06,208.51,752,36551.57,27315.43,42.77,199.74
231,20230106,2,10,140,8,1,7.9,88.64,30,188,186,2,1.09,82.15,365,699,130014,68620,377.9,305.6,730,70033.5,59980.5,46.13,376.52
232,20230106,2,10,15,7,1,7.06,82.45,11,161,159,2,1.37,79.31,188,349,55491,30268,120.32,404.35,376,31168.66,24322.34,43.83,196.03
233,20230106,3,13,12,11,1,6.93,95.28,49,113,111,2,1.57,82.56,148,299,33189,16724,611.17,353.3,296,17984.48,15204.52,45.81,162.02
234,20230106,3,15,137,10,3,7.42,86.84,6,185,179,6,3.19,82.89,510,899,160921,94350,84.26,181.47,3060,97675.73,63245.27,39.3,545.67
235,20230106,3,16,166,9,1,7.41,88.77,54,142,140,2,1.32,76.89,240,449,62860,34080,805.37,386.51,480,35751.88,27108.12,43.12,255.37
236,20230106,3,12,12,11,2,6.86,88.53,44,114,112,2,1.69,77.68,148,299,33488,16872,550.48,349.73,296,18068.21,15419.79,46.05,161.32
237,20230106,3,15,153,9,1,7.3,92.11,41,182,179,3,1.41,82.11,240,449,80371,43680,467.39,378.73,720,45246.12,35124.88,43.7,252.77
238,20230106,3,14,90,9,1,6.5,87.65,41,69,68,1,2.01,77.3,240,449,30532,16560,578.13,301.44,240,17679.57,12852.43,42.09,259.99
239,20230106,3,12,149,11,3,7.96,74.77,38,116,112,4,3.26,66.45,148,299,33488,17168,438.52,384,592,18582.52,14905.48,44.51,165.92
240,20230106,4,20,23,13,2,7.45,93.79,21,78,76,2,2.31,87.09,1350,2499,189924,105300,306.46,422.21,2700,108728.68,81195.32,42.75,1430.64
241,20230106,4,17,130,15,2,6.86,88.81,11,67,65,2,2.38,83.86,2450,4399,285935,164150,140.13,260.32,4900,169450.45,116484.55,40.74,2606.93
242,20230106,4,19,41,15,3,6.57,81.66,57,107,103,4,3.52,67.24,2450,4399,453097,262150,526.79,363.43,9800,272840.23,180256.77,39.78,2648.93
243,20230106,4,20,169,15,3,7.45,85.49,9,68,65,3,3.81,80.07,2450,4399,285935,166600,96.55,347.03,7350,174393.58,111541.42,39.01,2682.98
244,20230106,5,23,64,16,1,6.57,85.19,7,100,98,2,1.55,82,620,1199,117502,62000,70.71,363.71,1240,63674.42,53827.58,45.81,649.74
245,20230106,5,24,182,16,2,6.88,90.29,17,143,141,2,1.52,85.36,620,1199,169059,88660,168.51,165.85,1240,90234.36,78824.64,46.63,639.96
246,20230106,5,23,87,18,1,6.69,87.89,30,115,113,2,1.5,79.91,4,15,1695,460,385.84,180.05,8,1033.88,661.12,39,9.15
247,20230106,5,23,63,16,2,7.24,86.36,56,131,129,2,1.65,74.08,620,1199,154671,81220,604.19,329.01,1240,83393.2,71277.8,46.08,646.46
248,20230106,5,24,34,18,1,7.15,97.92,16,129,126,3,2.24,92.08,4,15,1890,516,143.65,300.12,12,971.78,918.22,48.58,7.71
249,20230106,6,25,79,20,1,7.49,86.9,43,80,79,1,1.72,77.6,26,59,4661,2080,502.65,303.11,26,2911.77,1749.23,37.53,36.86
250,20230106,6,28,80,20,1,7.17,93.63,27,76,75,1,1.54,86.6,26,59,4425,1976,287.81,319.22,26,2609.03,1815.97,41.04,34.79
251,20230106,6,27,167,19,2,7.97,93.28,9,94,92,2,2.56,89.58,18,39,3588,1692,127.14,454.09,36,2309.23,1278.77,35.64,25.1
252,20230106,6,27,139,19,2,7.7,89.16,6,77,75,2,2.29,85.72,18,39,2925,1386,49.69,420.42,36,1892.11,1032.89,35.31,25.23
253,20230106,7,32,4,21,3,6.69,77.2,46,50,48,2,3.25,65.62,15,35,1680,750,388.95,378.48,30,1547.43,132.57,7.89,32.24
254,20230106,7,29,135,21,2,6.73,85.63,28,50,49,1,2.63,78.1,15,35,1715,750,320.56,263.61,15,1349.17,365.83,21.33,27.53
255,20230106,7,30,115,21,1,7.05,87.03,22,61,60,1,1.74,81.15,15,35,2100,915,188.64,174.38,15,1293.01,806.99,38.43,21.55
256,20230106,7,29,163,21,1,6.78,90.28,40,50,49,1,2.31,79.77,15,35,1715,750,588.94,373.27,15,1727.21,-12.21,-0.71,35.25
257,20230106,8,36,72,22,3,7.99,77.91,36,50,48,2,3.46,69.18,34,79,3792,1700,332.35,322.98,68,2423.34,1368.66,36.09,50.49
258,20230106,8,33,123,22,1,6.76,93.41,10,50,49,1,1.43,89.28,34,79,3871,1700,111.24,328.41,34,2173.65,1697.35,43.85,44.36
259,20230107,1,3,185,3,3,6.6,81.61,24,265,258,7,2.64,74.64,132,249,64242,34980,262.23,201.7,924,36367.93,27874.07,43.39,140.96
260,20230107,1,6,185,1,3,7.46,85.23,37,369,358,11,2.99,75.85,82,149,53342,30258,539.19,227.98,902,31927.17,21414.83,40.15,89.18
261,20230107,1,2,84,3,1,7.69,82.42,40,307,303,4,1.43,74.29,132,249,75447,40524,385.58,363.98,528,41801.56,33645.44,44.59,137.96
262,20230107,1,5,54,5,2,7.42,80.04,24,215,210,5,2.25,73.96,248,449,94290,53320,267.21,352.53,1240,55179.74,39110.26,41.48,262.76
263,20230107,1,6,134,1,3,7.29,84.88,57,356,346,10,2.86,71.75,82,149,51554,29192,533.74,362.7,820,30908.44,20645.56,40.05,89.33
264,20230107,1,3,170,3,1,6.61,89.45,38,252,248,4,1.68,79.6,132,249,61752,33264,331.36,367.1,528,34490.46,27261.54,44.15,139.07
265,20230107,1,6,156,5,3,6.77,87.71,32,303,294,9,3.1,78.4,248,449,132006,75144,329.88,226.64,2232,77932.52,54073.48,40.96,265.08
266,20230107,1,1,138,4,1,6.73,84.63,25,318,315,3,1.09,78.64,176,329,103635,55968,263.69,243.46,528,57003.16,46631.84,45,180.96
267,20230107,1,3,138,4,1,7.84,95.53,21,288,284,4,1.53,90,176,329,93436,50688,269.93,283.62,704,51945.55,41490.45,44.41,182.91
268,20230107,2,9,15,8,1,7.25,84.7,42,169,166,3,1.82,75.16,365,699,116034,61685,447.81,415.23,1095,63643.04,52390.96,45.15,383.39
269,20230107,2,11,122,6,3,7.76,81.92,57,325,316,9,2.88,69.9,215,399,126084,69875,820.78,440.47,1935,73071.24,53012.76,42.05,231.24
270,20230107,2,7,106,6,1,7.48,94.27,31,211,206,5,2.23,85.68,215,399,82194,45365,322.06,354.6,1075,47116.66,35077.34,42.68,228.72
271,20230107,2,10,110,8,1,7.46,86.83,20,159,157,2,1.5,81.91,365,699,109743,58035,163.34,400.01,730,59328.36,50414.64,45.94,377.89
272,20230107,2,10,113,8,3,7.18,83.72,15,151,146,5,3.46,78.13,365,699,102054,55115,136.45,165.53,1825,57241.98,44812.02,43.91,392.07
273,20230107,2,10,85,8,2,7.01,80.93,60,170,167,3,1.93,68.16,365,699,116733,62050,710.96,361.39,1095,64217.34,52515.66,44.99,384.53
274,20230107,2,9,147,8,3,6.7,79.14,40,167,162,5,2.87,69.13,365,699,113238,60955,531.78,303.34,1825,63615.12,49622.88,43.82,392.69
275,20230107,2,10,40,7,1,6.9,85.97,11,141,139,2,1.38,82.5,188,349,48511,26508,155.81,306.28,376,27346.09,21164.91,43.63,196.73
276,20230107,3,15,31,10,3,7.94,86.79,57,187,182,5,2.68,74.36,510,899,163618,95370,633.42,326.53,2550,98879.95,64738.05,39.57,543.3
277,20230107,3,14,31,12,3,7.64,80.98,37,92,89,3,3.35,72.02,890,1499,133411,81880,480.92,314.2,2670,85345.11,48065.89,36.03,958.93
278,20230107,3,15,12,11,2,6.64,84.76,34,181,178,3,1.66,76.24,148,299,53222,26788,304.03,338.52,444,27874.55,25347.45,47.63,156.6
279,20230107,3,16,75,11,1,6.57,86.5,43,136,133,3,1.96,75.36,148,299,39767,20128,484.96,182.93,444,21239.89,18527.11,46.59,159.7
280,20230107,3,15,62,12,3,7.31,86,32,177,172,5,2.64,77.47,890,1499,257828,157530,350.35,153.25,4450,162483.61,95344.39,36.98,944.67
281,20230107,3,14,90,12,2,7.05,84.87,41,77,75,2,2.5,74.65,890,1499,112425,68530,535.74,326.94,1780,71172.68,41252.32,36.69,948.97
282,20230107,3,16,62,10,2,6.61,86.47,53,144,141,3,2.23,73.35,510,899,126759,73440,564.93,138.58,1530,75673.51,51085.49,40.3,536.69
283,20230107,3,16,20,10,3,6.69,75.19,28,142,138,4,3.09,67.97,510,899,124062,72420,418.4,225.2,2040,75103.6,48958.4,39.46,544.23
284,20230107,4,19,41,13,3,6.8,81.13,37,99,96,3,2.98,71.54,1350,2499,239904,133650,474.13,376.16,4050,138550.29,101353.71,42.25,1443.23
285,20230107,4,18,119,14,1,7.71,90.31,14,61,60,1,1.55,86.14,1880,3399,203940,114680,153.66,251.52,1880,116965.18,86974.82,42.65,1949.42
286,20230107,4,18,119,13,3,7.9,78.39,30,66,64,2,3.35,71.2,1350,2499,159936,89100,362.68,257.72,2700,92420.4,67515.6,42.21,1444.07
287,20230107,4,19,180,14,3,7,85.73,39,111,107,4,3.58,74.97,1880,3399,363693,208680,402.29,368.64,7520,216970.93,146722.07,40.34,2027.77
288,20230107,4,19,169,14,3,7.72,79.1,48,108,104,4,3.65,68.28,1880,3399,353496,203040,427.83,359.61,7520,211347.44,142148.56,40.21,2032.19
289,20230107,4,19,194,13,2,6.54,86.01,46,113,110,3,2.43,73.91,1350,2499,274890,152550,443.01,302.49,4050,157345.5,117544.5,42.76,1430.41
290,20230107,5,22,26,17,3,7.38,76.26,45,130,126,4,3.12,66.4,48,99,12474,6240,514.43,197.19,192,7143.63,5330.37,42.73,56.7
291,20230107,5,22,69,16,2,6.55,93.28,12,100,98,2,2.28,88.62,620,1199,117502,62000,106.49,257.77,1240,63604.26,53897.74,45.87,649.02
292,20230107,5,23,144,16,2,6.73,89.33,31,114,111,3,2.52,80.3,620,1199,133089,70680,382.26,206.57,1860,73128.82,59960.18,45.05,658.82
293,20230107,5,24,26,18,3,7.56,81.27,40,156,151,5,2.94,71.73,4,15,2265,624,491.29,202,20,1337.29,927.71,40.96,8.86
294,20230107,5,24,200,16,3,7.07,87.58,34,146,141,5,3.14,77.8,620,1199,169059,90520,371.02,350.37,3100,94341.39,74717.61,44.2,669.09
295,20230107,5,23,83,16,2,7.42,81.67,20,118,115,3,2.24,76.02,620,1199,137885,73160,203.05,195.86,1860,75418.9,62466.1,45.3,655.82
296,20230107,6,27,78,20,1,7.56,93.04,36,88,87,1,1.11,84.68,26,59,5133,2288,455.11,287.4,26,3056.51,2076.49,40.45,35.13
297,20230107,6,27,78,20,2,6.68,89.11,29,87,85,2,2.03,80.76,26,59,5015,2262,243.77,253.94,52,2811.71,2203.29,43.93,33.08
298,20230107,6,27,39,19,2,6.94,83.14,50,67,66,1,2.12,72.06,18,39,2574,1206,454.9,238.38,18,1917.28,656.72,25.51,29.05
299,20230107,6,27,184,20,2,7.22,81.82,39,81,79,2,2.22,72.62,26,59,4661,2106,575.96,258.38,52,2992.34,1668.66,35.8,37.88
300,20230107,7,31,18,21,3,6.66,84.47,20,50,48,2,3.1,77.03,15,35,1680,750,188.33,238.83,30,1207.16,472.84,28.15,25.15
301,20230107,7,30,141,21,3,6.85,75.24,26,65,63,2,2.72,68.31,15,35,2205,975,350.78,154.12,30,1509.9,695.1,31.52,23.97
302,20230107,7,30,2,21,1,7.95,97.65,15,65,64,1,1.41,93.12,15,35,2240,975,158.91,163.78,15,1312.7,927.3,41.4,20.51
303,20230107,7,32,141,21,2,6.8,93.53,25,50,49,1,1.64,86.04,15,35,1715,750,223.47,153,15,1141.46,573.54,33.44,23.3
304,20230107,8,38,162,22,1,6.85,93.82,59,50,49,1,2.01,78.74,34,79,3871,1700,484.14,324.33,34,2542.47,1328.53,34.32,51.89
305,20230108,1,2,22,4,2,8,84.82,36,324,317,7,2.14,76.76,176,329,104293,57024,444.82,190.21,1232,58891.03,45401.97,43.53,185.78
306,20230108,1,3,22,5,3,6.51,81.98,11,268,260,8,2.94,77.29,248,449,116740,66464,103.26,154.78,1984,68706.04,48033.96,41.15,264.25
307,20230108,1,3,129,3,2,7.98,87.07,36,311,305,6,1.87,78.97,132,249,75945,41052,471.67,384.51,792,42700.18,33244.82,43.77,140
308,20230108,1,5,129,2,1,6.91,94.94,26,192,189,3,1.52,87.6,108,199,37611,20736,253.87,332.95,324,21646.82,15964.18,42.45,114.53
309,20230108,1,6,86,4,2,7.58,78.94,26,404,396,8,2,72.95,176,329,130284,71104,237.39,188.34,1408,72937.73,57346.27,44.02,184.19
310,20230108,1,6,195,2,3,6.79,82.6,45,358,346,12,3.47,71.01,108,199,68854,38664,412.34,315.24,1296,40687.58,28166.42,40.91,117.59
311,20230108,1,5,100,2,2,6.63,89,16,195,190,5,2.67,83.23,108,199,37810,21060,129.84,233.28,540,21963.12,15846.88,41.91,115.6
312,20230108,1,3,84,1,2,6.51,84.61,33,238,233,5,2.18,75.83,82,149,34717,19516,276.01,308.13,410,20510.14,14206.86,40.92,88.03
313,20230108,2,11,1,6,2,6.89,84.24,20,254,249,5,2.15,78.59,215,399,99351,54610,287.52,152.92,1075,56125.44,43225.56,43.51,225.4
314,20230108,2,10,113,8,1,6.74,92.98,50,150,147,3,2.04,79.85,365,699,102753,54750,498.94,155.38,1095,56499.33,46253.67,45.01,384.35
315,20230108,2,7,110,8,3,7.05,76.98,13,199,192,7,3.35,71.99,365,699,134208,72635,134.93,378.03,2555,75702.96,58505.04,43.59,394.29
316,20230108,2,11,143,8,2,7.12,87.16,35,298,294,4,1.4,78.95,365,699,205506,108770,517.83,336.97,1460,111084.8,94421.2,45.95,377.84
317,20230108,2,8,95,7,3,7.52,82.38,55,185,179,6,3.33,69.99,188,349,62471,34780,529.3,366.81,1128,36804.12,25666.88,41.09,205.61
318,20230108,2,11,143,6,2,6.62,87.39,8,281,277,4,1.57,84.41,215,399,110523,60415,70.71,313.3,860,61659.01,48863.99,44.21,222.6
319,20230108,2,8,53,6,3,6.75,86.1,33,191,186,5,2.57,77.01,215,399,74214,41065,266.6,377.02,1075,42783.62,31430.38,42.35,230.02
320,20230108,2,11,183,6,1,6.64,90.17,56,242,238,4,1.55,76.21,215,399,94962,52030,548.73,391.25,860,53829.98,41132.02,43.31,226.18
321,20230108,3,15,137,11,3,7.35,81.85,48,203,197,6,2.79,70.79,148,299,58903,30044,533.85,179.76,888,31645.61,27257.39,46.28,160.64
322,20230108,3,12,90,11,3,6.88,73.84,18,101,98,3,3.11,68.52,148,299,29302,14948,153.18,319.06,444,15864.24,13437.76,45.86,161.88
323,20230108,3,15,75,11,1,7.55,90.66,8,190,187,3,1.47,87.65,148,299,55913,28120,83.17,210.22,444,28857.39,27055.61,48.39,154.32
324,20230108,3,15,12,9,1,6.93,84.88,13,183,180,3,1.43,80.88,240,449,80820,43920,150.72,353.3,720,45144.02,35675.98,44.14,250.8
325,20230108,3,15,75,12,3,7.99,79.31,60,200,193,7,3.41,66.96,890,1499,289307,178000,583.55,222.47,6230,185036.02,104270.98,36.04,958.74
326,20230108,3,15,20,11,2,7.52,88.89,39,170,167,3,1.76,79.77,148,299,49933,25160,528.13,253.13,444,26385.26,23547.74,47.16,158
327,20230108,4,18,176,14,1,7.09,84.04,19,69,68,1,1.15,79.12,1880,3399,231132,129720,224.16,270.68,1880,132094.84,99037.16,42.85,1942.57
328,20230108,4,19,168,14,1,7.51,90.71,39,136,134,2,1.26,81.64,1880,3399,455466,255680,317.16,232.34,3760,259989.5,195476.5,42.92,1940.22
329,20230108,4,18,168,14,1,7.02,86.41,51,68,67,1,1.27,74.83,1880,3399,227733,127840,737.71,217.18,1880,130674.89,97058.11,42.62,1950.37
330,20230108,4,20,191,13,1,7.65,96.14,6,69,68,1,1.46,93.51,1350,2499,169932,93150,56.66,229.25,1350,94785.91,75146.09,44.22,1393.91
331,20230108,4,17,191,14,1,6.55,91.56,50,63,62,1,2.1,78.64,1880,3399,210738,118440,630.93,196.29,1880,121147.22,89590.78,42.51,1953.99
332,20230108,4,17,157,15,1,7.16,90.64,53,79,78,1,1,78.45,2450,4399,343122,193550,752.63,349.21,2450,197101.83,146020.17,42.56,2526.95
333,20230108,5,23,67,16,1,7.72,93.7,25,122,120,2,2.05,87.19,620,1199,143880,75640,359.66,293.42,1240,77533.08,66346.92,46.11,646.11
334,20230108,5,23,69,16,3,6.95,75.86,47,124,120,4,3.08,65.14,620,1199,143880,76880,387.32,273.51,2480,80020.83,63859.17,44.38,666.84
335,20230108,5,23,87,16,2,6.59,93.29,52,117,114,3,2.29,78.94,620,1199,136686,72540,426.06,177.36,1860,75003.41,61682.59,45.13,657.92
336,20230108,5,24,187,16,3,6.57,78.76,46,147,143,4,2.89,67.68,620,1199,171457,91140,558.42,238.01,2480,94416.43,77040.57,44.93,660.25
337,20230108,6,28,118,20,2,6.72,84.5,53,71,70,1,1.53,72.36,26,59,4130,1846,553.33,351.86,26,2777.2,1352.8,32.76,39.67
338,20230108,6,26,78,20,1,7.79,84.31,34,89,88,1,1.39,77.3,26,59,5192,2314,495.97,296.14,26,3132.11,2059.89,39.67,35.59
339,20230108,6,28,118,19,3,7.34,75.73,20,73,71,2,3.09,70.31,18,39,2769,1314,289.44,384.33,36,2023.77,745.23,26.91,28.5
340,20230108,6,25,125,19,2,7.77,80.14,51,79,77,2,2.18,69.57,18,39,3003,1422,631.96,280.28,36,2370.24,632.76,21.07,30.78
341,20230108,6,27,97,19,1,7.51,91.65,60,85,84,1,1.59,78.51,18,39,3276,1530,536.72,340.06,18,2424.78,851.22,25.98,28.87
342,20230108,7,30,101,21,3,6.81,86.86,24,67,65,2,2.75,79.32,15,35,2275,1005,315.27,341.88,30,1692.15,582.85,25.62,26.03
343,20230108,7,30,45,21,1,7.94,83.88,53,68,67,1,1.63,73.45,15,35,2345,1020,557.09,191.48,15,1783.57,561.43,23.94,26.62
344,20230108,7,30,88,21,1,7.87,90.83,54,63,62,1,1.55,79.17,15,35,2170,945,458.43,459.65,15,1878.08,291.92,13.45,30.29
345,20230108,7,31,73,21,2,6.89,86.6,36,52,51,1,1.91,77.54,15,35,1785,780,523.32,177.36,15,1495.67,289.33,16.21,29.33
346,20230108,8,35,72,22,2,7.06,85.08,41,50,49,1,1.84,75.31,34,79,3871,1700,468.51,285.39,34,2487.9,1383.1,35.73,50.77
347,20230108,8,34,21,22,3,6.89,87.26,42,50,48,2,3.12,75.26,34,79,3792,1700,393.1,206.33,68,2367.43,1424.57,37.57,49.32
348,20230108,8,34,72,22,2,6.99,84.55,58,50,49,1,1.93,71.4,34,79,3871,1700,827.09,282.56,34,2843.65,1027.35,26.54,58.03
